,Unnamed: 0,id,thread_title,reply_split,classification
15087,15087,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,But that is what tempted me to test a sheet of Calibra LT--that plus the Tenergy price increase.,-1
15088,15088,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,have you tried the new rubber yet Baal?,-1
15089,15089,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,^ Its Dandoy.,-1
15090,15090,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,He will be lucky to have the sheet by the time Tenergy 8192 is released.,-1
15091,15091,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,I haven't gotten my own Calibra LT yet but hit with a friend's today on a Timo Boll ALC which is a lot like my Viscaria blade.,-1
15092,15092,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Only had about 5 minutes, but even that was enough to say that it is by far one of the fastest rubbers I have used in a long time, maybe ever.",-1
15093,15093,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,That was obvious on the very first shot.,-1
15094,15094,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,The ball hit my blade and all I could say was Holy Crap!,-1
15095,15095,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Low throw, very fast and unbelievable sound, that crack that you used to get with glue.",-1
15096,15096,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"I am looking for a T05 alternative, and the Calibra LT is something different.",-1
15097,15097,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,But a lot of people are going to like it.,-1
15098,15098,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,I will say more when I have had more time with the stuff on my own blade.,-1
15099,15099,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"As a first impression, though, I think I prefer Boost TC and Boost TX because I am guessing they are going to be a lot more controllable, at least by me.",-1
15100,15100,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,That impression is subject to change.,-1
15101,15101,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"I hated T05 the first time I used it, so impressions are colored by what you are used to.",-1
15102,15102,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"But the Calibra LT is really really fast, a lot faster than the Boost series (which I tried on the same blade, it is the same guy who has been using them that let me try his brand new Calibra today).",-1
15103,15103,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,low throw you said?,-1
15104,15104,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"That's a pity, I would prefer a higher throw... What about the spin potential ?",-1
15105,15105,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,Not sure yet.,-1
15106,15106,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,What I mainly noticed was speed.,-1
15107,15107,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"yes, same here!Perhaps on an all-wooden blade the throw might be a little higher, with more spin potential.... but i guess we should let you try it first",-1
15108,15108,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,Important correction to my last post.,-1
15109,15109,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,My friend's version is the Calibra LT Sound version.,-1
15110,15110,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,It definitely has sound!,-1
15111,15111,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,I went back to the website and noticed that it came in that version so today I checked with him and he confirmed it.,-1
15112,15112,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,I ordered the regular Calibra LT from Dandoy.,-1
15113,15113,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"It arrived yesterday and I just glued it, Max thickness Red.",-1
15114,15114,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,Hope springs eternal.,-1
15115,15115,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,I will hit with it tomorrow.,-1
15116,15116,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,I had a hit with Calibra (not sound) Tonight and personally I would say it is medium/high throw and if this rubber had been out before Tenergy we would have been calling it high throw.,-1
15117,15117,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"I hit a few balls into the net early on (my previous rubber was T05), but there wasn't a whole lot of adjustment to make.",-1
15118,15118,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,More controllable than T05.,-1
15119,15119,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"OK, I tried the regular today.",-1
15120,15120,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"It is very good rubber.I bought it in red max thickness from Dandoy, glued it onto a Butterfly Viscaria using Donic Vario Clean.",-1
15121,15121,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"I normally use T05 in my forehand, so this will mainly be a comparison with that rubber.",-1
15122,15122,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Also, given the crazy price increase of Butterfly products, lots of people are looking for something else they can use.",-1
15123,15123,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,The short version is this might be it.This rubber also comes in softer version called Calibra LT Sound which I also hit with a few days ago.,-1
15124,15124,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,The sound version is softer -- and has more sound.,-1
15125,15125,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"It is not much like any Tenergy series, but some people will like it.",-1
15126,15126,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,I won't say more about that one here except to say it is faster.,-1
15127,15127,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,The regular version has a top sheet that is very grippy and the rubber has a natural appearance quite like T05 and also the Boost series.,-1
15128,15128,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,The sponge is orange colored but not porous like Butterfly spring sponges or some recent Tensors.,-1
15129,15129,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"It is medium hard, I would say similar or maybe ever so slightly harder than T05.",-1
15130,15130,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,Pip structure is like T64.This stuff has a really nice feel.,-1
15131,15131,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,Stiga claims that this rubber has a long trajectory that makes it excellent off the table (which is why I decided to buy a sheet) and that is certainly true.,-1
15132,15132,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Although the throw is a lower than T05, I would not call it low throw, more like medium -- and it can handle pressure just the same way as T05 in counter looping.",-1
15133,15133,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"It will save your butt when you are a bit out of position and let the ball drop a little too low, just like T05, and that is where Tensors have problems.",-1
15134,15134,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,A lot of people who are bothered by the T05 high throw will like this one.,-1
15135,15135,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Actually, now that I think about it, Calibra LT has a lot in common with T64.",-1
15136,15136,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"It is maybe just a touch less spinny, but not far off and it is spinny enough I think.",-1
15137,15137,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"ALthough it throws lower than T05, it didn't bother me the way some tensors do.",-1
15138,15138,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Speed is more like T64 than T05, which is to say, it is a bit faster than T05.",-1
15139,15139,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,That would take some adjustment.,-1
15140,15140,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Also, the Calibra LT is distinctly ligher than any Tenergy, which will gain it a lot of fans.",-1
15141,15141,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Serving I couldn't tell the difference from T05, it was also similar on returns an short game, had a nice feel for blocking.",-1
15142,15142,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"It almost feels like a rubber that falls somewhere in between T05 and T64 in playing characteristics.I will write more about this later after I have played with it some more, but at 40 USD from Paddle Palace and from Dandoy it is a lot cheaper than Tenergy series.",-1
15143,15143,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"If you play with if for a few days, you will be at the same level as you were with Tenergy.",-1
15144,15144,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Another thing I am quite sure of; I played with it au naturel, but I will bet you anything that if you boost this stuff and then hit some loops with it you will see God.Without any question, for the way I play this is the best rubber in the post speed-glue era that I have ever used that is not called Tenergy.",-1
15145,15145,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,To date it is the only rubber that is an even close to viable alternative.,-1
15146,15146,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"It is not an exact replica, but it is something that can be used for high level table tennis.",-1
15147,15147,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"That is not the case for some other post speed-glue rubbers I have tried (most recently Donic Acuda S1, which was pretty bad).",-1
15148,15148,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?, That's not bad!,-1
15149,15149,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"That's the price of Bryce (original variant) in my local market.Now, if they local distro would carry this...at this price, of course.",-1
15150,15150,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,thanks for the review baalMy ideal rubber woiuld be a lighter T64 with a bit more arc (less than T05) and better short game manners.,-1
15151,15151,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,Sounds very promising.When I wear out my current rubbers I'll give this one a go.,-1
15152,15152,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"I have purchased the calibra lt sound, and hopefuly I will be able to knock with it end of week.",-1
15153,15153,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"I've never used tenergy, the reason for purchasing is I perform better with fast rubbers, and the soft sponge is an experiment for me that should pay off.",-1
15154,15154,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"I'll give some first impressions once I've hit with it, but as I may be playing with a rusty mate I may not get a decent hit",-1
15155,15155,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Thanks a lot Baal, hat was a great review, I look forward to hearing more from you and Skulls, I look forward to hearing from you too.All in all this rubber sounds very nice, the only concern someone would have moving from tenergy is that it doesn't generate as much spin...",-1
15156,15156,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,The day a rubber comes out that can generate the same amount of spin or more on loops I will buy it right away :\ However the Calibra seems like the best alternative so far,-1
15157,15157,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Humza, I would say it is a quite spinny rubber, but less than Tenergy, and I would say that it has a reasonably high throw except compared to Tenergy, and it is much lighter.",-1
15158,15158,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Strongpong, I think you will like it very much.As for myself, if my wife starts to complain about the amount of money I will be spending on Tenergy-a distinct possiblity-this is what I will use.",-1
15159,15159,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,Interestingly positive for a first day trial.,-1
15160,15160,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,After 1 month of resisting I read this and ordered one from both.,-1
15161,15161,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"ok, the rubber arived today, sadly due to old glue not working, I couldnt glue it tonight and the guy who usually has some glue had none so I was forced to use my old rubber on my old blade....so hexxer on halmark combination......I cant do anything with it.",-1
15162,15162,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"so the guy gives me a tenergy sheet to have a go with, first time I used tenergy and i wads suprised how much I could do with it (didnt know which one it was)but then he pulls out a magna TC/TS combi blade on a halmark balsa blade, he was trying to find if they were any good to put on his main blade.",-1
15163,15163,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"I tried both and I was suprised, the TC is a lot better than the TS!",-1
15164,15164,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"I could do more wit hthe TC then the TS, and the guy also found the same, I feel this could be due to the dwell on the TS.",-1
15165,15165,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"however, while I couldnt understand giving magna a speed glue sponge, i will say that it suits the topsheet and i would recomend the rubbersI will get some glue delivered on friday and I'll have a knock then.",-1
15166,15166,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"But I was also suprised at the rubber stamps on but magna and calibra, very basic, and someone odd looking",-1
15167,15167,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"well, I finally had a go with the calibra sound, and I must admit I was suprised, I couldnt generate as much spin as I expected, but there is a very nice amount of spin.",-1
15168,15168,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"The guys at stiga claim its a nice blocking rubber, and I will admit, I was blocking as well, in fact even better then when I used R450.",-1
15169,15169,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Topspinning is kinda hard for me to rate as I have been struggling with the loop atm, was some nice ones going but I wasnt get them fast and they were high.",-1
15170,15170,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,The sound is great and on a balsa blade makes it sound that little bit sweeter.,-1
15171,15171,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"Speed is there aswell, I did struggle at first because I wasnt used to it much, in fact I made like 6 fault serves off the table/into the net in my first match, dont know if thats down to the rubber or just me, its a long storyFor my type of style, it suits where I want to be, its just working on my technique, but it was what I need.",-1
15172,15172,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"In terms of calibra sound against magna TS, I would take the calibra because the magna TS just has too much dwell",-1
15173,15173,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"If Im honnest, I did have high expectations of spin, however its not a huge letdown as theres enough spinIm making not mch sence but I know what I mean",-1
15174,15174,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,So how does the spin and speed compare with Roxon 450 Skully?,-1
15175,15175,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"There more spin and speed from my first few knockups, I wouldn't say there's a huge difference however I feel I can generate spin easier with the calibra sound",-1
15176,15176,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,I've used the regular LT for a couple of times.,-1
15177,15177,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,It's one of the most demanding rubbers I've tried.,-1
15178,15178,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,I've had trouble getting used to the blade angles.,-1
15179,15179,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"It's quite fast, requires very good strokes.",-1
15180,15180,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"When done, it's a killer.",-1
15181,15181,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,"BTW, it's pretty low throw.",-1
15182,15182,5f6c3253220a4650ffffda84,New Stiga Rubbers Magna II and Calibra rubbers?,Lower than my Magna TC.,-1
15183,15183,5f6c327c220a4650ffffda9a,"Difference between Neo Hurricanes, and Nittaku Hurricanes?","The new Neo are factory tuned, and do seem higher quality than the regular Hurricanes.",-1
15184,15184,5f6c327c220a4650ffffda9a,"Difference between Neo Hurricanes, and Nittaku Hurricanes?","the Nittaku Hurricane I believe has a Chineser topsheet with a Japanese sponge, and is of high quality, but is not tuned and has been around for years.",-1
15185,15185,5f6c327c220a4650ffffda9a,"Difference between Neo Hurricanes, and Nittaku Hurricanes?","Price and braggin' rights, I guess?",-1
15186,15186,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",I have one of each coming in... might be a few weeks before I can review though...,-1
15187,15187,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Good haggisv.,-1
15188,15188,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Looks like the shop is stocking them now,-1
15189,15189,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","Yep, I tried the Acuda S2 (2.0mm blk) only yesterday if that helps, and it feels like a very nice rubber.",-1
15190,15190,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",I'll get to the other ones as well.,-1
15191,15191,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","If there's one anyone is particularly interested in I can test that next.Sponge is 36deg (on my scale) which is fairly soft for me, but on the Mephisto blade (soft and springy) I never felt it bottom out.Spin was good on loops but not quite up to Tenergy levels.",-1
15192,15192,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Throw is medium to high.,-1
15193,15193,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",It's quite insensitive to incoming spin.,-1
15194,15194,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","Smashing is great, with a loud cracking sound.Topsheet does feel less fragile to the previous Donic Tensors, so I expect it will probably be more durable as they claim.I need to try it on at least another blade to do a real review.",-1
15195,15195,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",What about speed and spin compare to the JO Coppa Silver ?,-1
15196,15196,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","Thanks.Greetings,Brahms",-1
15197,15197,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","As I've tried both on very different blades, I can't compare as yet, but will try and put it on another blade to get a better feel.",-1
15198,15198,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",OK... keep me posted.,-1
15199,15199,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","If you can it would be great if you could play and review the Coppa X1 turbo Platin and the X1 Gold, that would be greatly appreciated.",-1
15200,15200,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","Hi, has anyone had a chance to try these rubbers yet?",-1
15201,15201,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Can you compare Acuda S2 to Baracuda?,-1
15202,15202,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","Are they similar, or is Baracuda closer to Acuda S1?",-1
15203,15203,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",I'd also like to know about the X2 platin soft.,-1
15204,15204,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Am using Copap X1 Turbo Platin now.,-1
15205,15205,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",I don´t like it very much.,-1
15206,15206,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",I prefer Platin Normal.,-1
15207,15207,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","Platin normal have more speed, spin and touch.In my opinion, Coppa X1 Turbo Platin is slow and have bad touch.next week, i will come back to use Platin Normal.",-1
15208,15208,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Platin normal is far superior in my opinion than Coppa X1 Turbo Platin,-1
15209,15209,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",I tried S1 in max thickness red on a Viscaria.,-1
15210,15210,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",It's not good (for me).,-1
15211,15211,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","Flat trajectory, low throw, the harder you hit it, the less spin it has.",-1
15212,15212,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Top sheet has plastic tensor feel.,-1
15213,15213,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Made my shots completely predictable.,-1
15214,15214,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","OK for blocking, returning serve, serving, flat hitting.",-1
15215,15215,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Awful away from the table.,-1
15216,15216,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Not spinny enough.,-1
15217,15217,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)","Worse than Hexer by far, worse than Joola Phenix, kind of like a fancified version of JO Gold, probably not as good as that except that maybe it will have some durability.",-1
15218,15218,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Can't hold a candle to Boost TC or TS or Calibra.I use T05.,-1
15219,15219,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",Tenergy 05 is a friend of mine.,-1
15220,15220,5f6c3280220a4650ffffda9d,"DONIC ""Acuda S1"" And DONIC ""Coppa X1 Turbo (Platin)",This is no T05.,-1
15221,15221,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",Butterfly Solcion or Roundell Soft might be what you are looking,-1
15222,15222,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",& had I more money to play with I'd give it a go as:a. I have heard some say very good things about it as a bh rubberb.,-1
15223,15223,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","many of the Butterfly rubbers have a good life spanI've never personally met anyone that uses it, to my knowledge, otherwise I'd give it a spin.Thank you for mentioning them.We do know they are in the soft family!",-1
15224,15224,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",You got me to think of other manufacturers & now I do recall hitting with Donic's(F3?),-1
15225,15225,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","""Big Slam"" the ONLY rubber I've ever hit that was too soft!",-1
15226,15226,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",maybe ok for a bh!,-1
15227,15227,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","From what I remember Impuls was quite soft,light with a good control.",-1
15228,15228,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","I don't think that it should be a problem to find a replacement among the ""second"" generation tensors like Sinus Alpha  , Nimbus Medium/Soft, X-plode,.",-1
15229,15229,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","I 've tried a version of Boost(maybe TX, but not sure) which was soft, light with good control- really nice.",-1
15230,15230,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",Yeah I think there are many soft tensors.,-1
15231,15231,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","I don't like them soft,but I know a whole bunch of very good players who adore them on the BH",-1
15232,15232,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",Donic Desto F2 might be what you're looking for.,-1
15233,15233,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","Softish, quite fast en spin was quite good actually.",-1
15234,15234,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",Only reason I don't use it anymore is because I just don't like the catapult effect of the tensors.,-1
15235,15235,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",Only a flick of the wrist and you have just launched a nuclear missile.,-1
15236,15236,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",Why do you say Roxon 450 - don't get it..??,-1
15237,15237,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",What you don't like about it..??,-1
15238,15238,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",It's a wonderful rubber IMO.Duke,-1
15239,15239,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",Granted I only had a few short hits with it; it just didn't strike ~me~ as spinny or offering much variation.,-1
15240,15240,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","I will add though, the user of that Roxon found it superior to the other Andro rubber (sorry do not recall) he had used previously.It probably is a ""wonderful rubber"" but not to my ""taste"".",-1
15241,15241,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","Roxon is a great rubber and it will provide plenty of spin, but it has loads of speed with it too.",-1
15242,15242,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",If you tend to brush loop its not going to fit well.,-1
15243,15243,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",Works a lot better for loop driving or slapping.,-1
15244,15244,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","From what I know of Impuls Speed, Roxon is going to be way faster, which is perhaps why you didn't take to it?",-1
15245,15245,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","Thanks RebornTTEvnglist, You've hit the nail on the head... (& I should've been able to articulate that myself).I brush a lot; maybe too much.Don't really slap well.So the softer sponge/s lend themselves to brushing (though would think the topsheet is a huge factor also) and I love to try & brush.I generally don't favor rubbers that don't brush well.I've recently been using Vega Europe & find it does not lend itself, whatsoever, to brushing either!",-1
15246,15246,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""","...other than that, it is not bad!",-1
15247,15247,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",Time to try the Vega Pro again.,-1
15248,15248,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",It may have a harder sponge but the topsheet may provide what I'm looking for.Thanks to all.Good Day & Good Hitting,-1
15249,15249,5f6c329b220a4650ffffdaaf,"Calling ANDRO & Tensor ""experts""",CHinese rubbers are great for brush looping.,-1
