thread_title,URL,author,num_reply
Boll Spirit handle problem,./viewtopic.php?f=44&t=6340&sid=32471a012a9b4c12c7ae7a8c13f517a2,cstt,13
Gergely for looping....,./viewtopic.php?f=44&t=6237&sid=32471a012a9b4c12c7ae7a8c13f517a2,sachitgul,20
Couga?,./viewtopic.php?f=44&t=824&sid=32471a012a9b4c12c7ae7a8c13f517a2,Klaus123,32
What type of Rubber to invest in,./viewtopic.php?f=44&t=6194&sid=32471a012a9b4c12c7ae7a8c13f517a2,beddathanme,10
Nimbus vs Joola Express One/Two vs HammondX,./viewtopic.php?f=44&t=6134&sid=32471a012a9b4c12c7ae7a8c13f517a2,Saltebor,7
Timo Boll Spirit and Primorac Carbon,./viewtopic.php?f=44&t=6190&sid=32471a012a9b4c12c7ae7a8c13f517a2,petey,4
H2 Blue sponge on FH and H2 on BH,./viewtopic.php?f=44&t=6135&sid=32471a012a9b4c12c7ae7a8c13f517a2,figgie,7
Galaxy/Yin-He Mars rubber discontinued,./viewtopic.php?f=44&t=6172&sid=32471a012a9b4c12c7ae7a8c13f517a2,haggisv,5
Special rubber?,./viewtopic.php?f=44&t=6167&sid=32471a012a9b4c12c7ae7a8c13f517a2,hookshot,5
T.S.P Brio,./viewtopic.php?f=44&t=6145&sid=32471a012a9b4c12c7ae7a8c13f517a2,blocker,11
Next FH Rubber,./viewtopic.php?f=44&t=6130&sid=32471a012a9b4c12c7ae7a8c13f517a2,DKPOWA,5
Boost TC or Pryde,./viewtopic.php?f=44&t=6068&sid=32471a012a9b4c12c7ae7a8c13f517a2,a_r_w_c,12
which is the best hurricane????,./viewtopic.php?f=44&t=5953&sid=32471a012a9b4c12c7ae7a8c13f517a2,sachitgul,21
Review: downlow on the Boost TC,./viewtopic.php?f=44&t=6069&sid=32471a012a9b4c12c7ae7a8c13f517a2,gekogark1212,14
time to get serious: the upgrade for manga,./viewtopic.php?f=44&t=6085&sid=32471a012a9b4c12c7ae7a8c13f517a2,Skull,6
Low throw NOT SO FAST blades?,./viewtopic.php?f=44&t=6079&sid=32471a012a9b4c12c7ae7a8c13f517a2,RoosterDragon,5
A few comments on JP Gold...,./viewtopic.php?f=44&t=6075&sid=32471a012a9b4c12c7ae7a8c13f517a2,Silver,5
Gold vs Platin and Platin soft?,./viewtopic.php?f=44&t=5990&sid=32471a012a9b4c12c7ae7a8c13f517a2,speedplay,12
Rubber for a backhand,./viewtopic.php?f=44&t=5757&sid=32471a012a9b4c12c7ae7a8c13f517a2,Saltebor,16
"Tenergy, which is which???",./viewtopic.php?f=44&t=6049&sid=32471a012a9b4c12c7ae7a8c13f517a2,speedplay,10
Globe Prize Liqin?,./viewtopic.php?f=44&t=4834&sid=32471a012a9b4c12c7ae7a8c13f517a2,speedplay,10
First glue job + Nittaku Reforma review.,./viewtopic.php?f=44&t=5745&sid=32471a012a9b4c12c7ae7a8c13f517a2,RoosterDragon,7
Review: Nittaku Narucross Ex Hard 2.2mm,./viewtopic.php?f=44&t=6028&sid=32471a012a9b4c12c7ae7a8c13f517a2,zrrbiteDK,7
TSP Triple 21 vs Nittaku Hurricane 3,./viewtopic.php?f=44&t=6030&sid=32471a012a9b4c12c7ae7a8c13f517a2,Gustavo,0
Gambler Gold Way Tension Rubbers,./viewtopic.php?f=44&t=5983&sid=32471a012a9b4c12c7ae7a8c13f517a2,RebornTTEvnglist,5
The differences between Pro XP and Pro XT?,./viewtopic.php?f=44&t=5977&sid=32471a012a9b4c12c7ae7a8c13f517a2,RoosterDragon,14
Suggest a BH rubber - Mark V? Palio Macro Era? Tenergy 1.9?,./viewtopic.php?f=44&t=6005&sid=32471a012a9b4c12c7ae7a8c13f517a2,debraj,11
Tackifire Drive Replacement...,./viewtopic.php?f=44&t=6018&sid=32471a012a9b4c12c7ae7a8c13f517a2,Gustavo,1
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=a1fb10319e81e52951d03475ea48ac6a,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=a1fb10319e81e52951d03475ea48ac6a,haggisv,2378
hard(er) tensors,./viewtopic.php?f=44&t=5952&sid=a1fb10319e81e52951d03475ea48ac6a,gekogark1212,17
yasaka mark v gps,./viewtopic.php?f=44&t=6001&sid=a1fb10319e81e52951d03475ea48ac6a,NGH,8
Jupiter = Transcend SP,./viewtopic.php?f=44&t=5986&sid=a1fb10319e81e52951d03475ea48ac6a,JKC,2
Tenergy dilemma,./viewtopic.php?f=44&t=5864&sid=a1fb10319e81e52951d03475ea48ac6a,Pelotitas,25
Rubber for learning BH loops,./viewtopic.php?f=44&t=5867&sid=a1fb10319e81e52951d03475ea48ac6a,RoosterDragon,6
Platin vs Roxon?,./viewtopic.php?f=44&t=5860&sid=a1fb10319e81e52951d03475ea48ac6a,speedplay,14
Tackiness Chop 1.1 or 1.3?,./viewtopic.php?f=44&t=5851&sid=a1fb10319e81e52951d03475ea48ac6a,RoosterDragon,2
Are all 'high throw' rubbers great for spinny loops?,./viewtopic.php?f=44&t=5839&sid=a1fb10319e81e52951d03475ea48ac6a,haggisv,6
Comparison of Xiom Rubbers O3 E&A/Zeta A/O2 E,./viewtopic.php?f=44&t=5247&sid=a1fb10319e81e52951d03475ea48ac6a,purger,49
Donic Vario Gold,./viewtopic.php?f=44&t=5817&sid=a1fb10319e81e52951d03475ea48ac6a,rmaxwellusn,0
Bryce Speed VS Tenergy 05 ? Or other comparisons with T05?,./viewtopic.php?f=44&t=5812&sid=a1fb10319e81e52951d03475ea48ac6a,RoosterDragon,2
Cream topsheet on different sponges,./viewtopic.php?f=44&t=5775&sid=a1fb10319e81e52951d03475ea48ac6a,vali,1
JUIC Air Condle,./viewtopic.php?f=44&t=5365&sid=a1fb10319e81e52951d03475ea48ac6a,haggisv,17
Coppa Jo gold vs Coppa Jo Silver vs F1,./viewtopic.php?f=44&t=2888&sid=a1fb10319e81e52951d03475ea48ac6a,jolan,32
Guide me through the tacky realm........(help me!),./viewtopic.php?f=44&t=5728&sid=a1fb10319e81e52951d03475ea48ac6a,RoosterDragon,13
Firmer than LKT Pro XP?,./viewtopic.php?f=44&t=5121&sid=a1fb10319e81e52951d03475ea48ac6a,Glueless,18
Lively tacky rubber *?%<40%*,./viewtopic.php?f=44&t=5673&sid=a1fb10319e81e52951d03475ea48ac6a,RoosterDragon,21
Rubber with low throw like Sprungfeder G3...,./viewtopic.php?f=44&t=5667&sid=a1fb10319e81e52951d03475ea48ac6a,flatulenzio,10
Review: JUIC 999 Elite Nano,./viewtopic.php?f=44&t=1542&sid=a1fb10319e81e52951d03475ea48ac6a,haggisv,41
[jinyang] Nittaku Narucross EX soft,./viewtopic.php?f=44&t=5686&sid=a1fb10319e81e52951d03475ea48ac6a,Jinyang,12
Juic Air Condle,./viewtopic.php?f=44&t=5684&sid=a1fb10319e81e52951d03475ea48ac6a,rmaxwellusn,5
Trying to keep track of glue effect rubbers...,./viewtopic.php?f=44&t=5322&sid=a1fb10319e81e52951d03475ea48ac6a,speedplay,29
T05 vs Whale2 tuned vs 729-08,./viewtopic.php?f=44&t=5649&sid=a1fb10319e81e52951d03475ea48ac6a,charlesj,0
New FH rubber :D,./viewtopic.php?f=44&t=5601&sid=a1fb10319e81e52951d03475ea48ac6a,RoosterDragon,44
My first experience with Focus II,./viewtopic.php?f=44&t=5443&sid=a1fb10319e81e52951d03475ea48ac6a,dwruck,31
Donic Sonex Formula X / XF,./viewtopic.php?f=44&t=5586&sid=a1fb10319e81e52951d03475ea48ac6a,vali,2
Can someone please review the butterfly cermet...,./viewtopic.php?f=44&t=5534&sid=a1fb10319e81e52951d03475ea48ac6a,sachitgul,39
Why is Tenergy so heavy?,./viewtopic.php?f=44&t=5538&sid=a1fb10319e81e52951d03475ea48ac6a,tt_geek,7
Modern defender FH rubber,./viewtopic.php?f=44&t=5442&sid=a1fb10319e81e52951d03475ea48ac6a,Gustavo,8
Tenergy 05,./viewtopic.php?f=44&t=5489&sid=a1fb10319e81e52951d03475ea48ac6a,Konkrete,8
tibhar dang replacement,./viewtopic.php?f=44&t=5482&sid=a1fb10319e81e52951d03475ea48ac6a,10yrs still trying is bac,1
Mark V vs Tackifire Drive,./viewtopic.php?f=44&t=5423&sid=a1fb10319e81e52951d03475ea48ac6a,skybh,5
gamble on Reforma (confuse! ),./viewtopic.php?f=44&t=5397&sid=a1fb10319e81e52951d03475ea48ac6a,parhelia9,12
Platin max and Platin 2 mm,./viewtopic.php?f=44&t=5408&sid=a1fb10319e81e52951d03475ea48ac6a,aeoliah,7
729 higher rubber,./viewtopic.php?f=44&t=5307&sid=a1fb10319e81e52951d03475ea48ac6a,Ilovetabletennis,17
Hurricane 2 commercial,./viewtopic.php?f=44&t=3153&sid=a1fb10319e81e52951d03475ea48ac6a,bvautier,14
Optimum MP or Hammond?,./viewtopic.php?f=44&t=5317&sid=a1fb10319e81e52951d03475ea48ac6a,RBTT,8
My HK got its power back (Xiom Omega II Mini Review),./viewtopic.php?f=44&t=5333&sid=a1fb10319e81e52951d03475ea48ac6a,RebornTTEvnglist,9
What a difference a degree makes,./viewtopic.php?f=44&t=5340&sid=a1fb10319e81e52951d03475ea48ac6a,addoydude,5
Juic 999 Defense review,./viewtopic.php?f=44&t=5331&sid=a1fb10319e81e52951d03475ea48ac6a,rmaxwellusn,10
Globe Awala,./viewtopic.php?f=44&t=1691&sid=a1fb10319e81e52951d03475ea48ac6a,haggisv,10
Best Unglued Rubber?,./viewtopic.php?f=44&t=5275&sid=a1fb10319e81e52951d03475ea48ac6a,RBTT,7
BH: Inspirit Quattro vs. Cream MRS,./viewtopic.php?f=44&t=5172&sid=a1fb10319e81e52951d03475ea48ac6a,asiandotkom,6
NEOS TACKY or BOOST TC or what?,./viewtopic.php?f=44&t=5221&sid=a1fb10319e81e52951d03475ea48ac6a,a_r_w_c,8
Tenergy Alternatives - The Need 4 Speed Continues,./viewtopic.php?f=44&t=5118&sid=a1fb10319e81e52951d03475ea48ac6a,charlesj,12
729 Higher Tension Tech,./viewtopic.php?f=44&t=5217&sid=a1fb10319e81e52951d03475ea48ac6a,Ilovetabletennis,0
Experience Friendship RITC 2000 1.0 mm,./viewtopic.php?f=44&t=5205&sid=a1fb10319e81e52951d03475ea48ac6a,Berry vd velde,3
LKT rapid power semi-review,./viewtopic.php?f=44&t=5167&sid=a1fb10319e81e52951d03475ea48ac6a,gekogark1212,17
Tacky vs. Sticky,./viewtopic.php?f=44&t=5135&sid=a1fb10319e81e52951d03475ea48ac6a,Slade,24
Notes on Donic BigSlam,./viewtopic.php?f=44&t=5168&sid=a1fb10319e81e52951d03475ea48ac6a,Mathias,4
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=b86f141ebb5f958d29838beddfb3000a,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=b86f141ebb5f958d29838beddfb3000a,haggisv,2378
Galaxy Venus 2.0 Japanise Sponge,./viewtopic.php?f=44&t=4991&sid=b86f141ebb5f958d29838beddfb3000a,purger,17
Fastest and Spinniest Chinese Rubber?,./viewtopic.php?f=44&t=5050&sid=b86f141ebb5f958d29838beddfb3000a,RBTT,14
Avallo AVX Horme,./viewtopic.php?f=44&t=5029&sid=b86f141ebb5f958d29838beddfb3000a,haggisv,0
"Nittaku Rubber Reviews - Hammond, the hitter's dream",./viewtopic.php?f=44&t=344&sid=b86f141ebb5f958d29838beddfb3000a,Der_Echte,19
Hammond/ Mendo MP/ Optimum MP,./viewtopic.php?f=44&t=4997&sid=b86f141ebb5f958d29838beddfb3000a,RBTT,0
which is better for flicks (bh)? tenergy 1.9 or 2.1?,./viewtopic.php?f=44&t=4613&sid=b86f141ebb5f958d29838beddfb3000a,debraj,8
"Tenergy, Tame the beast.",./viewtopic.php?f=44&t=4827&sid=b86f141ebb5f958d29838beddfb3000a,Dark horse,22
Xiom Zeta review,./viewtopic.php?f=44&t=4937&sid=b86f141ebb5f958d29838beddfb3000a,debraj,7
LKT Rapid series,./viewtopic.php?f=44&t=4897&sid=b86f141ebb5f958d29838beddfb3000a,haggisv,27
729-05,./viewtopic.php?f=44&t=4926&sid=b86f141ebb5f958d29838beddfb3000a,charlesj,0
Sriver G2-FX replacement,./viewtopic.php?f=44&t=4880&sid=b86f141ebb5f958d29838beddfb3000a,gekogark1212,7
Higher Transcend,./viewtopic.php?f=44&t=4859&sid=b86f141ebb5f958d29838beddfb3000a,sunflex,6
Fast catapault BH,./viewtopic.php?f=44&t=4810&sid=b86f141ebb5f958d29838beddfb3000a,aurelio,16
What ever happen to H1?,./viewtopic.php?f=44&t=4812&sid=b86f141ebb5f958d29838beddfb3000a,speedplay,6
Avalox Pronte Review (Black 2.2mm),./viewtopic.php?f=44&t=1334&sid=b86f141ebb5f958d29838beddfb3000a,LawOCG,24
Friendship cream transcend.,./viewtopic.php?f=44&t=4806&sid=b86f141ebb5f958d29838beddfb3000a,ckessani,0
TSP Question,./viewtopic.php?f=44&t=4730&sid=b86f141ebb5f958d29838beddfb3000a,dauntless,7
Which is faster?,./viewtopic.php?f=44&t=4768&sid=b86f141ebb5f958d29838beddfb3000a,vonski,9
butterfly bryce speed or donic vario cooper ST??,./viewtopic.php?f=44&t=4770&sid=b86f141ebb5f958d29838beddfb3000a,superado,0
Avalox Sterco Review by LawOCG,./viewtopic.php?f=44&t=1966&sid=b86f141ebb5f958d29838beddfb3000a,LawOCG,18
stiga boost tc/tp?,./viewtopic.php?f=44&t=4749&sid=b86f141ebb5f958d29838beddfb3000a,suplazza,9
LKT Rapid Sound,./viewtopic.php?f=44&t=4759&sid=b86f141ebb5f958d29838beddfb3000a,debraj,0
Whats so special about the Tenergy 05 ?,./viewtopic.php?f=44&t=4306&sid=b86f141ebb5f958d29838beddfb3000a,Speedy Wobbler,44
First impressions-Tenergy 64,./viewtopic.php?f=44&t=4630&sid=b86f141ebb5f958d29838beddfb3000a,Kolev,23
Tenergy 64,./viewtopic.php?f=44&t=4622&sid=b86f141ebb5f958d29838beddfb3000a,debraj,2
BEST TENSOR / GLUE EFFECT RUBBER FOR SPINNY PUSHES AND CHOPS,./viewtopic.php?f=44&t=4696&sid=b86f141ebb5f958d29838beddfb3000a,debraj,17
Joola tango Extreme?,./viewtopic.php?f=44&t=4723&sid=b86f141ebb5f958d29838beddfb3000a,suplazza,5
First impressions-Galaxy Mars 2.2mm black,./viewtopic.php?f=44&t=4691&sid=b86f141ebb5f958d29838beddfb3000a,purger,8
"New Tensor - Platin, Tenergy, Pryde, Boost TP",./viewtopic.php?f=44&t=4641&sid=b86f141ebb5f958d29838beddfb3000a,auzcar,13
nittaku naucross ex hard. Reviews?,./viewtopic.php?f=44&t=4697&sid=b86f141ebb5f958d29838beddfb3000a,suplazza,0
If you dont have money for Tenergy...,./viewtopic.php?f=44&t=4538&sid=b86f141ebb5f958d29838beddfb3000a,ZoranV,9
Backhand Rubber,./viewtopic.php?f=44&t=4651&sid=b86f141ebb5f958d29838beddfb3000a,aurelio,17
H2 and time,./viewtopic.php?f=44&t=4638&sid=b86f141ebb5f958d29838beddfb3000a,bvautier,3
similar to Skyline TG2 #19 but 30% faster,./viewtopic.php?f=44&t=4608&sid=b86f141ebb5f958d29838beddfb3000a,ishlion,5
Tenergy .....surprise,./viewtopic.php?f=44&t=4540&sid=b86f141ebb5f958d29838beddfb3000a,Kolev,12
TSP-730 Ultra,./viewtopic.php?f=44&t=4605&sid=b86f141ebb5f958d29838beddfb3000a,big_lou,1
Cream MRS LKT XT MilkyWay Earth/MARS,./viewtopic.php?f=44&t=4592&sid=b86f141ebb5f958d29838beddfb3000a,vali,3
need suggestion on BH - Tenergy 1.9 any feeedback?,./viewtopic.php?f=44&t=4497&sid=b86f141ebb5f958d29838beddfb3000a,debraj,7
729 Transcend Sp rubber,./viewtopic.php?f=44&t=4557&sid=b86f141ebb5f958d29838beddfb3000a,MS Zaku,5
JO Gold v Jo Platin,./viewtopic.php?f=44&t=3664&sid=b86f141ebb5f958d29838beddfb3000a,Speedy Wobbler,10
"What's red, tacky, light, fast, & hard?",./viewtopic.php?f=44&t=4541&sid=b86f141ebb5f958d29838beddfb3000a,addoydude,3
Donic Coppa Speed,./viewtopic.php?f=44&t=4465&sid=b86f141ebb5f958d29838beddfb3000a,sunflex,10
Joola Drum CWX: micro review,./viewtopic.php?f=44&t=4522&sid=b86f141ebb5f958d29838beddfb3000a,Joo Se Kev,1
Tensor vs Tenergy,./viewtopic.php?f=44&t=4521&sid=b86f141ebb5f958d29838beddfb3000a,aurelio,5
Globe 999 vs. Juic 999 Defense vs. Juic 999 Elite Defense,./viewtopic.php?f=44&t=4504&sid=b86f141ebb5f958d29838beddfb3000a,Efou,2
What's the difference between Skyline #19 TG2 and #19 TG3?,./viewtopic.php?f=44&t=4516&sid=b86f141ebb5f958d29838beddfb3000a,ishlion,5
Butterfly B/h,./viewtopic.php?f=44&t=4502&sid=b86f141ebb5f958d29838beddfb3000a,speedmouse13,4
Stepping up - bomb + mark V?,./viewtopic.php?f=44&t=4422&sid=b86f141ebb5f958d29838beddfb3000a,demo,18
Donic Quattro,./viewtopic.php?f=44&t=4468&sid=b86f141ebb5f958d29838beddfb3000a,Mathias,3
H2 #19 vs TG3 #21 blue,./viewtopic.php?f=44&t=4451&sid=b86f141ebb5f958d29838beddfb3000a,charlesj,4
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=8f2ff46736b89be49baff63d65cae680,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=8f2ff46736b89be49baff63d65cae680,haggisv,2378
Something like Hurricane 2's throw/kick...,./viewtopic.php?f=44&t=4295&sid=8f2ff46736b89be49baff63d65cae680,Silver,29
SST-729 God Favored revisited,./viewtopic.php?f=44&t=4439&sid=8f2ff46736b89be49baff63d65cae680,Silver,2
"Speedy Spin, Torpedo, Rapid Xpress, Provine T50, Renanos Har",./viewtopic.php?f=44&t=4058&sid=8f2ff46736b89be49baff63d65cae680,Silver,16
Joola Drum CWX,./viewtopic.php?f=44&t=4428&sid=8f2ff46736b89be49baff63d65cae680,Joo Se Kev,6
"H3 regular, Blue and No 19 sponge compared to 999 EN?",./viewtopic.php?f=44&t=4395&sid=8f2ff46736b89be49baff63d65cae680,speedplay,2
Gambler Aces,./viewtopic.php?f=44&t=4355&sid=8f2ff46736b89be49baff63d65cae680,Silver,8
Elite Ultima vs Nanocannon,./viewtopic.php?f=44&t=4339&sid=8f2ff46736b89be49baff63d65cae680,Kryptoianer,13
Xiom Zeta - new ESN made sticky chinese topsheet rubber?,./viewtopic.php?f=44&t=2992&sid=8f2ff46736b89be49baff63d65cae680,Silver,26
New extremely fast rubber.,./viewtopic.php?f=44&t=4328&sid=8f2ff46736b89be49baff63d65cae680,Speedy Wobbler,5
Joola Mambo GP,./viewtopic.php?f=44&t=4319&sid=8f2ff46736b89be49baff63d65cae680,sunflex,2
The BEST property of Tenergy...,./viewtopic.php?f=44&t=4252&sid=8f2ff46736b89be49baff63d65cae680,debraj,15
Quattro XT_Review,./viewtopic.php?f=44&t=4291&sid=8f2ff46736b89be49baff63d65cae680,Joo Se Kev,1
Properties Tackifire-D?,./viewtopic.php?f=44&t=4294&sid=8f2ff46736b89be49baff63d65cae680,isean,0
Champion Apache vs Omega series,./viewtopic.php?f=44&t=4285&sid=8f2ff46736b89be49baff63d65cae680,brabhamista,2
1.5mm or 2mm rubber?,./viewtopic.php?f=44&t=4274&sid=8f2ff46736b89be49baff63d65cae680,Matt_F,8
Inspirit Quattro vs Tenergy,./viewtopic.php?f=44&t=4247&sid=8f2ff46736b89be49baff63d65cae680,Kryptoianer,10
Palio Macro Era,./viewtopic.php?f=44&t=4235&sid=8f2ff46736b89be49baff63d65cae680,charlesj,9
New Skyline TG3 No. 21 Sponge,./viewtopic.php?f=44&t=4153&sid=8f2ff46736b89be49baff63d65cae680,charlesj,4
On average how long will joola express last?,./viewtopic.php?f=44&t=4240&sid=8f2ff46736b89be49baff63d65cae680,Ilovetabletennis,5
Equivalent of Bryce Speed FX or Bryce,./viewtopic.php?f=44&t=4203&sid=8f2ff46736b89be49baff63d65cae680,charlesj,5
Preview: Stiga Boost TP,./viewtopic.php?f=44&t=4212&sid=8f2ff46736b89be49baff63d65cae680,speaquinox,8
Nittaku Renanos Hard,./viewtopic.php?f=44&t=4177&sid=8f2ff46736b89be49baff63d65cae680,Silver,14
re TSP 730 Orange sponge,./viewtopic.php?f=44&t=4216&sid=8f2ff46736b89be49baff63d65cae680,fosssil,3
Bryce rubber,./viewtopic.php?f=44&t=4202&sid=8f2ff46736b89be49baff63d65cae680,petey,7
Donic F3 Big Slam,./viewtopic.php?f=44&t=4006&sid=8f2ff46736b89be49baff63d65cae680,Greggy,18
Inspirit Quattro UL equivalent Jap/Euro rubbers..Help needed,./viewtopic.php?f=44&t=4197&sid=8f2ff46736b89be49baff63d65cae680,Ranger-man,0
Donic Desto f1 V JO Silver.,./viewtopic.php?f=44&t=4168&sid=8f2ff46736b89be49baff63d65cae680,Speedy Wobbler,5
Will I ever find the perfect bh Rubber ?,./viewtopic.php?f=44&t=4166&sid=8f2ff46736b89be49baff63d65cae680,Speedy Wobbler,12
Nittaku Narucross EX Soft,./viewtopic.php?f=44&t=4183&sid=8f2ff46736b89be49baff63d65cae680,volte,0
Butterfly rubbers - 1.9 or 2.1?,./viewtopic.php?f=44&t=4149&sid=8f2ff46736b89be49baff63d65cae680,Canto_shmo,18
Optimum MP vs Mendo MP speed?,./viewtopic.php?f=44&t=4165&sid=8f2ff46736b89be49baff63d65cae680,speedplay,4
Current Fastest Tacky Rubber (Chinese and Non),./viewtopic.php?f=44&t=4115&sid=8f2ff46736b89be49baff63d65cae680,charlesj,26
Skyline TG2 No. 19 sponge,./viewtopic.php?f=44&t=3740&sid=8f2ff46736b89be49baff63d65cae680,ishlion,20
Joola Mambo GP,./viewtopic.php?f=44&t=4144&sid=8f2ff46736b89be49baff63d65cae680,purger,8
Replacement for Samba,./viewtopic.php?f=44&t=4044&sid=8f2ff46736b89be49baff63d65cae680,fommes,14
My Rubber Situation....,./viewtopic.php?f=44&t=3309&sid=8f2ff46736b89be49baff63d65cae680,lildudejds,15
Speed of JUIC Couga/Nanocannon?,./viewtopic.php?f=44&t=4133&sid=8f2ff46736b89be49baff63d65cae680,auzcar,8
Mark V XS?,./viewtopic.php?f=44&t=4110&sid=8f2ff46736b89be49baff63d65cae680,RBTT,6
Yasaka Pryde and Fusion,./viewtopic.php?f=44&t=4087&sid=8f2ff46736b89be49baff63d65cae680,RBTT,10
How popular are tacky rubbers?,./viewtopic.php?f=44&t=4039&sid=8f2ff46736b89be49baff63d65cae680,speedplay,22
Inspirit Quattro Ultralight,./viewtopic.php?f=44&t=4091&sid=8f2ff46736b89be49baff63d65cae680,Cougar3219,2
Renanos Soft mini review,./viewtopic.php?f=44&t=4095&sid=8f2ff46736b89be49baff63d65cae680,jevansau,0
Globe 999 National — my first impressions.,./viewtopic.php?f=44&t=1326&sid=8f2ff46736b89be49baff63d65cae680,Klaus123,35
Yasaka V Stage,./viewtopic.php?f=44&t=4079&sid=8f2ff46736b89be49baff63d65cae680,RBTT,8
LKT torrent back hand lkt xp gold fh,./viewtopic.php?f=44&t=3954&sid=8f2ff46736b89be49baff63d65cae680,phill007,6
DHS 666 vs GLOBE 999T,./viewtopic.php?f=44&t=4071&sid=8f2ff46736b89be49baff63d65cae680,Cougar3219,0
Mark V M2 or Mendo MP?,./viewtopic.php?f=44&t=4068&sid=8f2ff46736b89be49baff63d65cae680,RBTT,2
"JUIC Nano Cannon, brief review.",./viewtopic.php?f=44&t=4054&sid=8f2ff46736b89be49baff63d65cae680,speedplay,2
Expensive crap recommendations due to glue ban!,./viewtopic.php?f=44&t=3910&sid=8f2ff46736b89be49baff63d65cae680,speedplay,29
Reactor Thunder Review,./viewtopic.php?f=44&t=4037&sid=8f2ff46736b89be49baff63d65cae680,gekogark1212,11
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=483e0ce9c30da68a2a2fe9fc951031b1,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=483e0ce9c30da68a2a2fe9fc951031b1,haggisv,2378
DHS blue sponge commercial versions,./viewtopic.php?f=44&t=4049&sid=483e0ce9c30da68a2a2fe9fc951031b1,charlesj,1
My first repeat buy: Mark V M2,./viewtopic.php?f=44&t=4004&sid=483e0ce9c30da68a2a2fe9fc951031b1,addoydude,10
DHS Hurricane 3 (H3) #19 sponge - review,./viewtopic.php?f=44&t=4001&sid=483e0ce9c30da68a2a2fe9fc951031b1,debraj,2
H2 sheet with MRS 2.2 sponge,./viewtopic.php?f=44&t=3944&sid=483e0ce9c30da68a2a2fe9fc951031b1,bvautier,3
Coppa JO Platin Review,./viewtopic.php?f=44&t=3549&sid=483e0ce9c30da68a2a2fe9fc951031b1,Yuzuki,8
Rubber Champion tiger-Posible replacement for 999 National,./viewtopic.php?f=44&t=3977&sid=483e0ce9c30da68a2a2fe9fc951031b1,purger,4
Tenergy vs Bryce/Hard,./viewtopic.php?f=44&t=3940&sid=483e0ce9c30da68a2a2fe9fc951031b1,rokphish2,4
Whats The Difference Between Express One And Express Two.,./viewtopic.php?f=44&t=3937&sid=483e0ce9c30da68a2a2fe9fc951031b1,Ilovetabletennis,4
Durability of Tenergy,./viewtopic.php?f=44&t=3903&sid=483e0ce9c30da68a2a2fe9fc951031b1,Baal,7
Hammond X replacement required,./viewtopic.php?f=44&t=3874&sid=483e0ce9c30da68a2a2fe9fc951031b1,harrie_t,3
replace for magna,./viewtopic.php?f=44&t=3889&sid=483e0ce9c30da68a2a2fe9fc951031b1,Skull,7
Killerspin Nitrx 5Z,./viewtopic.php?f=44&t=3719&sid=483e0ce9c30da68a2a2fe9fc951031b1,RBTT,13
Skyline TG 2 & 3 with #19 and #20 sponge,./viewtopic.php?f=44&t=3876&sid=483e0ce9c30da68a2a2fe9fc951031b1,purger,2
Joola Express one 47.5 degrees.,./viewtopic.php?f=44&t=3774&sid=483e0ce9c30da68a2a2fe9fc951031b1,Speedy Wobbler,7
Hardness of Boost TP/TC compared to other tensors?,./viewtopic.php?f=44&t=3867&sid=483e0ce9c30da68a2a2fe9fc951031b1,sunflex,0
Der_Echte Rubber Review... Dawei Inspirit Quattro,./viewtopic.php?f=44&t=2212&sid=483e0ce9c30da68a2a2fe9fc951031b1,Der_Echte,45
ButterflyKorea.net Sriver G-3 review,./viewtopic.php?f=44&t=3828&sid=483e0ce9c30da68a2a2fe9fc951031b1,Der_Echte,8
729 SP Trascend TSP Triple Power and Skyline TG2,./viewtopic.php?f=44&t=3763&sid=483e0ce9c30da68a2a2fe9fc951031b1,volte,3
By many regarded as similar but superior to the H3,./viewtopic.php?f=44&t=3803&sid=483e0ce9c30da68a2a2fe9fc951031b1,charlesj,19
what's the LEAST tacky (non anti) inverted rubber?,./viewtopic.php?f=44&t=3789&sid=483e0ce9c30da68a2a2fe9fc951031b1,mdjenders,35
Haifu rubbers,./viewtopic.php?f=44&t=3690&sid=483e0ce9c30da68a2a2fe9fc951031b1,isean,3
Anyone tried Hurricane 2/3 with thin sponges?,./viewtopic.php?f=44&t=3825&sid=483e0ce9c30da68a2a2fe9fc951031b1,mdjenders,0
JO Coppa gold too low throw angle ?,./viewtopic.php?f=44&t=3820&sid=483e0ce9c30da68a2a2fe9fc951031b1,Speedy Wobbler,1
Roxon,./viewtopic.php?f=44&t=3823&sid=483e0ce9c30da68a2a2fe9fc951031b1,Bogeyhunter,2
Hammond/ Hammond X/ J.O. Platinum,./viewtopic.php?f=44&t=3707&sid=483e0ce9c30da68a2a2fe9fc951031b1,RBTT,22
