thread_title,URL,author,num_reply
"DHS Neo, Trinity, Morpheus",dhs-neo-trinity-morpheus_topic26262.html,chronos,
new andro blades,new-andro-blades_topic25537.html,patrick1v,
Blade for DHS G666,blade-for-dhs-g666_topic26269.html,natty_dread78,
anyone used Genote F,anyone-used-genote-f_topic24758.html,takgugong,
Sriver G3,sriver-g3_topic26256.html,GBtabletennis,
blades /rubbers used by best combination players,blades-rubbers-used-by-best-combination-players_topic26245.html,scantek,
TC and King,tc-and-king_topic26157.html,Stavros,
YMLC,ymlc_topic26263.html,whirlwind,
Lei Zhen Hua Blade and Rubber,lei-zhen-hua-blade-and-rubber_topic26258.html,alesei1980,
TG2 w/o speed glue,tg2-w-o-speed-glue_topic26208.html,beeray1,
"bryce speed, tenergy, boost TP",bryce-speed-tenergy-boost-tp_topic26221.html,Dafydd393,
Butterfly Oh Sang Eun review plz,butterfly-oh-sang-eun-review-plz_topic26204.html,jonyer1980,
Where can i get me an Ebenholz?!,where-can-i-get-me-an-ebenholz_topic26220.html,Boss1703,
rubber,rubber_topic26242.html,Schlager,
Primorac OFF- vs YE vs Samsonov Alpha,primorac-off-vs-ye-vs-samsonov-alpha_topic26179.html,dauntless,
Sriver with KAWA? and Etc,sriver-with-kawa-and-etc_topic26231.html,dragon kid,
unglued h3 on korbel blade...,unglued-h3-on-korbel-blade_topic26224.html,jkillashark,
What is Wang Hao's black rubber ?,what-is-wang-haos-black-rubber_topic26158.html,jkillashark,
Timo ZLC.,timo-zlc_topic26217.html,Schlager,
Hurricane 3 blue sponge on Amultart,hurricane-3-blue-sponge-on-amultart_topic26207.html,TBS9x,
Optimum MP,optimum-mp_topic26172.html,danhs,
Rubber Market Consolidation,rubber-market-consolidation_topic26209.html,The Shakehander,
Stiga Ebenholz,stiga-ebenholz_topic26103.html,Fixpoint,
how to make the handle smoother,how-to-make-the-handle-smoother_topic26190.html,Master_of_loops,
Please help me.......,please-help-me_topic26199.html,AosI,
Equipment similar to VSG-1000 and Bryce,equipment-similar-to-vsg1000-and-bryce_topic26159.html,pinoyponger,
T05 ON BTY X5,t05-on-bty-x5_topic26123.html,blockfast,
what pips to put on Cypress R?,what-pips-to-put-on-cypress-r_topic26167.html,Thylacine,
Rubber vs Blade,rubber-vs-blade_topic26194.html,muley39,
DHS Blades.,dhs-blades_topic26193.html,jpingchow123,
Tibhar samsanov alhpa,tibhar-samsanov-alhpa_topic26189.html,shaks,
rubbers for boll zlf other than tenergy?,rubbers-for-boll-zlf-other-than-tenergy_topic25957.html,LOOPMEISTER,
No more Hurricane King,no-more-hurricane-king_topic26136.html,ohhgourami,
butterfly taksim,butterfly-taksim_topic26133.html,okiduki,
Replacements for Tenergy 05,replacements-for-tenergy-05_topic26122.html,grubbafan,
09 butterfly calendar propaganda pros dont use ...,09-butterfly-calendar-propaganda-pros-dont-use_topic24234.html,bozbrisvegas,
wet booster curdles with water glue but still good,wet-booster-curdles-with-water-glue-but-still-good_topic24244.html,bozbrisvegas,
Electronic Score Board ( Wireless ),electronic-score-board-wireless_topic26156.html,RebTT,
T05 + Jonyer H,t05-jonyer-h_topic24700.html,bozbrisvegas,
The lightest legal setup has been released,the-lightest-legal-setup-has-been-released_topic24930.html,bozbrisvegas,
Master_of_loops T64 review,master-of-loops-t64-review_topic25586.html,bozbrisvegas,
how much do you change your......................?,how-much-do-you-change-your_topic23766.html,bozbrisvegas,
Spinniest rubber for 2 bounce serves,spinniest-rubber-for-2-bounce-serves_topic25825.html,bozbrisvegas,
BH Rubber suggestion please,bh-rubber-suggestion-please_topic26105.html,cagaragesales,
Tenergy and Boost rumours.,tenergy-and-boost-rumours_topic26077.html,BeaverMD,
TT shoes substitute,tt-shoes-substitute_topic26043.html,AosI,
Mizutani Jun ZLC FL new spotless unsealed $130,mizutani-jun-zlc-fl-new-spotless-unsealed-130_topic26146.html,johnny89atc,
rubbers,rubbers_topic26139.html,chris.b40,
how's Dr.Evil for chopping?,hows-dr-evil-for-chopping_topic26137.html,jt99sf,
SUSS plays Tenergy? I think so...,suss-plays-tenergy-i-think-so_topic26101.html,IAmI,
How to decide on a setup?,how-to-decide-on-a-setup_topic26127.html,snapa,
Banda Sigma,banda-sigma_topic26120.html,Leshxa,
Help: Info on TSP Birmingham 77 blade,help-info-on-tsp-birmingham-77-blade_topic26102.html,corsuse,
Dandoy Sports New Rubber Specials,dandoy-sports-new-rubber-specials_topic26096.html,Skyline,
Do you like your blade sliced thick or thin?,do-you-like-your-blade-sliced-thick-or-thin_topic26107.html,Skyline,
Customs when ordering from Dandoy (Belgium) to US,customs-when-ordering-from-dandoy-belgium-to-us_topic26130.html,ThaiLe,
Custom Made S Grade Hinoki,custom-made-s-grade-hinoki_topic25941.html,charlesj,
Help. YEO kinda broke a bit.,help-yeo-kinda-broke-a-bit_topic26104.html,dauntless,
Bh Rubber,bh-rubber_topic26114.html,likemax,
VOC-free speedglue!!,vocfree-speedglue_topic26079.html,scottymang,
Cypress Special,cypress-special_topic26098.html,Thylacine,
good combination for Stiga Offensive Overside WRB?,good-combination-for-stiga-offensive-overside-wrb_topic26094.html,Dafydd393,
Tenergy25,tenergy25_topic26093.html,likemax,
729-2/729FX vs H2 for BH,7292-729fx-vs-h2-for-bh_topic26092.html,Ndragon88,
Spinmax,spinmax_topic22562.html,stiltt,
1-ply Hinoki,1ply-hinoki_topic25948.html,dimitris,
IQUL - first impressions,iqul-first-impressions_topic26054.html,danhs,
stiga boost TC,stiga-boost-tc_topic25947.html,Nutriment6464,
"Same Blade, Different Names",same-blade-different-names_topic25749.html,Jolan,
Equipment Advice,equipment-advice_topic26068.html,Takadigi,
Help with buying a new blade and rubber,help-with-buying-a-new-blade-and-rubber_topic26061.html,liang1983,
Equivalent to Bryce FX?,equivalent-to-bryce-fx_topic26057.html,jroseli,
The slowiest tensor rubber,the-slowiest-tensor-rubber_topic26040.html,AMonteiro,
Ma Lin Carbon V/S Waldner Senso Carbon blade,ma-lin-carbon-v-s-waldner-senso-carbon-blade_topic26031.html,manishpai,
Replacing handle,replacing-handle_topic26052.html,ianworz,
Timo Boll Spirit in Anatomic handle Pictures,timo-boll-spirit-in-anatomic-handle-pictures_topic26047.html,tiehwen,
Bh Rubber,bh-rubber_topic26049.html,ThaiLe,
Which Glue for Narucross EX?,which-glue-for-narucross-ex_topic26058.html,beeray1,
Any korean-speaker help please,any-koreanspeaker-help-please_topic26024.html,miguelitez,
darker speed 90,darker-speed-90_topic26034.html,aeoliah,
Water Based Glue Solution,water-based-glue-solution_topic26039.html,ianworz,
paraffin oil,paraffin-oil_topic26038.html,nickkjy,
Butterfly Tenergy 05 and 64,butterfly-tenergy-05-and-64_topic26007.html,bozbrisvegas,
Blade  thickness,blade-thickness_topic26030.html,729 FX,
Grand Opening of MyTT.net store,grand-opening-of-mytt-net-store_topic24046.html,Thylacine,
Recently purchased racket...,recently-purchased-racket_topic26011.html,ffx-me,
Bomb rubbers hardnesses,bomb-rubbers-hardnesses_topic26028.html,Nutriment6464,
FS: 2 bl Tenergy 64s for sale,fs-2-bl-tenergy-64s-for-sale_topic26023.html,debraj,
The Sexy Shoe Thread,the-sexy-shoe-thread_topic25580.html,vader555,
Tenergy in 1.9,tenergy-in-1-9_topic24355.html,blockfast,
Question about Carbo 7.6 WRB,question-about-carbo-7-6-wrb_topic25987.html,Froz3nheaven,
High Tension TG3?,high-tension-tg3_topic25955.html,nicefrog,
a blade like kreanga carbon?,a-blade-like-kreanga-carbon_topic25310.html,bozbrisvegas,
IQUL!,iqul_topic25959.html,JimT,
Hurricane 2 vs Tenergy 05,hurricane-2-vs-tenergy-05_topic25536.html,Ndragon88,
Beijing 2,beijing-2_topic25979.html,contrasenya,
review on palio hadou biotech,review-on-palio-hadou-biotech_topic25727.html,whirlwind,
Globe LiQin,globe-liqin_topic25988.html,Klopic,
new equipment collections,new-equipment-collections_topic25965.html,GBtabletennis,
Butterfly Roundell rubber will come out on May 21,butterfly-roundell-rubber-will-come-out-on-may-21_topic25975.html,tpgh2k,
Hirano Sayaka signs with Butterfly,hirano-sayaka-signs-with-butterfly_topic25953.html,dragon kid,
who knows when the new neos h3 will be out?,who-knows-when-the-new-neos-h3-will-be-out_topic25969.html,nickkjy,
3rd ball attacks,3rd-ball-attacks_topic25945.html,Talent,
Blades like Michael Maze / Timo Boll Spirit,blades-like-michael-maze-timo-boll-spirit_topic16576.html,Nutriment6464,
Blade  sealer,blade-sealer_topic25816.html,Rich215,
"Btfly Precision/Inspire, Donic AllPlay & Stiga AR",btfly-precision-inspire-donic-allplay-stiga-ar_topic25747.html,Skyline,
Anti spin sponge?,anti-spin-sponge_topic23637.html,hanifah1,
Galaxy Venus rubber: durability?,galaxy-venus-rubber-durability_topic25819.html,chronos,
Rubber close to Nittaku Hammond X?,rubber-close-to-nittaku-hammond-x_topic25822.html,beeray1,
Modern Defense equipment,modern-defense-equipment_topic25598.html,mdjenders,
FUNNY BAT!!,funny-bat_topic25728.html,Lutareio,
Best rubber for loading up loops under $30?,best-rubber-for-loading-up-loops-under-30_topic25699.html,the_theologian,
Dawei Wavestone First Impressions,dawei-wavestone-first-impressions_topic24197.html,the_theologian,
one side penholder,one-side-penholder_topic25770.html,thorpapa,
What do you think of Stiga Carbonix WRB,what-do-you-think-of-stiga-carbonix-wrb_topic25746.html,kentyu,
Can anyone recognize this blade?,can-anyone-recognize-this-blade_topic25736.html,mdjenders,
new stiga Boost TX and TS,new-stiga-boost-tx-and-ts_topic25750.html,Stavros,
Tenergy 25,tenergy-25_topic25735.html,tabl10s,
review of h3 no 19 sponge,review-of-h3-no-19-sponge_topic25739.html,cagaragesales,
729 mrs (magic red sponge),729-mrs-magic-red-sponge_topic25716.html,MindTrip,
Best ALL/ALL+ Blade for Spin?,best-all-all-blade-for-spin_topic25681.html,Thot,
New Chinese rubbers:which one w/o booster?,new-chinese-rubberswhich-one-w-o-booster_topic21232.html,fiveplyian,
Rubber search,rubber-search_topic25731.html,729 FX,
cj8000 vs hk1997 (both 36-38deg),cj8000-vs-hk1997-both-3638deg_topic25725.html,mdjenders,
h3 topsheet on 729 mrs,h3-topsheet-on-729-mrs_topic25718.html,yearlytaxforms,
PALIO CJ8000,palio-cj8000_topic22723.html,bozbrisvegas,
is palio cj8000 biotech tacky/sticky?,is-palio-cj8000-biotech-tacky-sticky_topic25720.html,ttrubberman,
Butterfly serial number?,butterfly-serial-number_topic25700.html,cmugica,
Glue (an old subject or is it?),glue-an-old-subject-or-is-it_topic25673.html,nicefrog,
difference between palio biotech and tension..,difference-between-palio-biotech-and-tension_topic25691.html,BKTT,
Promote to a faster  but still controllable Setup,promote-to-a-faster-but-still-controllable-setup_topic25515.html,AMonteiro,
729 V6 Blade,729-v6-blade_topic25707.html,JimT,
Rubber Cleaner/Plastic Covers,rubber-cleaner-plastic-covers_topic25704.html,minicd,
fastest tacky rubber without speed glue,fastest-tacky-rubber-without-speed-glue_topic25510.html,chu_bun,
Joola Express One Review,joola-express-one-review_topic25649.html,Klaus123,
729-08 vs hurricane no 19 sponge,72908-vs-hurricane-no-19-sponge_topic25686.html,Nutriment6464,
Durability,durability_topic25653.html,icontek,
shoe Aleksandar Karakasevic,shoe-aleksandar-karakasevic_topic25663.html,F.Z.,
Stiga Clipper CR and Stiga Clipper CR WRB??,stiga-clipper-cr-and-stiga-clipper-cr-wrb_topic25618.html,asyraf,
Why no brush in VOC free glue??,why-no-brush-in-voc-free-glue_topic25662.html,metalone,
Unluckiest blade purchase ever?,unluckiest-blade-purchase-ever_topic25664.html,gekogark1212,
Hurriane 2 BS,hurriane-2-bs_topic25671.html,beeray1,
729-5... Good Stuff!,7295-good-stuff_topic23882.html,Geddoe,
glue question - nothing to do with 'politics',glue-question-nothing-to-do-with-politics_topic25623.html,takaaki,
wad tacky rubber for zlf,wad-tacky-rubber-for-zlf_topic25672.html,nickkjy,
[ASK] The Original Keyshot vs Moonbeam,ask-the-original-keyshot-vs-moonbeam_topic25641.html,Pejantan,
Mizuno shoes,mizuno-shoes_topic25652.html,vader555,
Seperate top sheet from sponge.,seperate-top-sheet-from-sponge_topic25660.html,dragon kid,
729-08 reviews here please!,72908-reviews-here-please_topic25015.html,Saiful_Andro,
All Purpose Setup,all-purpose-setup_topic25628.html,Jonan,
Tenergy 25 vs 05/64????,tenergy-25-vs-05-64_topic25566.html,bagung,
"clipper cr, which handle is good?",clipper-cr-which-handle-is-good_topic25644.html,tiehwen,
closest to bty korbel,closest-to-bty-korbel_topic25635.html,VictorK,
Rubbers for Michael Maze Blade,rubbers-for-michael-maze-blade_topic25458.html,Recanter,
Jpen: Speed70 vs KKT Cho,jpen-speed70-vs-kkt-cho_topic25590.html,charlesj,
Similarity [Andro CL OFF] + [BTY X5],similarity-andro-cl-off-bty-x5_topic25497.html,vader555,
carbon bat for RPB,carbon-bat-for-rpb_topic25617.html,silvalis,
compare bfy jun muzutani with Galaxy k5,compare-bfy-jun-muzutani-with-galaxy-k5_topic25632.html,debraj,
Anyone tried the Waldner Ultra Senso Carbon?,anyone-tried-the-waldner-ultra-senso-carbon_topic24907.html,yogi_bear,
Rubbers in China,rubbers-in-china_topic25627.html,eD27,
What is the best combination of rubber sheet for m,what-is-the-best-combination-of-rubber-sheet-for-m_topic25626.html,hugo_tdm,
donic waldner flex shoes - any feedback?,donic-waldner-flex-shoes-any-feedback_topic25619.html,speaquinox,
Gluing OX Sheets,gluing-ox-sheets_topic25599.html,danhs,
Michael Maze off,michael-maze-off_topic25588.html,scottymang,
Is it good to buy DHS HURRICANE RUBBER,is-it-good-to-buy-dhs-hurricane-rubber_topic25569.html,singhmanish251,
nayone who tried nittaku DHS H2,nayone-who-tried-nittaku-dhs-h2_topic25609.html,abshadow15,
TB ALC + T05 2.1 + Byrce HT why so heavy?,tb-alc-t05-2-1-byrce-ht-why-so-heavy_topic25298.html,tsanyc,
"renanos,omega 3,zeta,sonex jp,tibhar rapid",renanosomega-3zetasonex-jptibhar-rapid_topic25601.html,tatan,
Q about Narucross EX hard and soft,q-about-narucross-ex-hard-and-soft_topic25592.html,bagung,
Butterfly Tenergy 25,butterfly-tenergy-25_topic17658.html,bozbrisvegas,
Rubber aired,rubber-aired_topic25591.html,Ciprian,
Stiga Carbo 7.6 & Sardius,stiga-carbo-7-6-sardius_topic25582.html,loop+loop,
Vintage 1960s Nittaku 1 Ply Hinoki,vintage-1960s-nittaku-1-ply-hinoki_topic25552.html,peter79,
gluesheets for topsheet,gluesheets-for-topsheet_topic25584.html,scottymang,
ping-pong dining table,pingpong-dining-table_topic25564.html,Swiff,
Asics Gel Shoe,asics-gel-shoe_topic25542.html,azrin,
Q: Customs & Duties shipping equipment to US,q-customs-duties-shipping-equipment-to-us_topic25514.html,Nutriment6464,
Review: Banda Pro Speed Shoes,review-banda-pro-speed-shoes_topic17924.html,Heimdallalso,
"Acoustic, to seal or not?",acoustic-to-seal-or-not_topic25567.html,tatapx,
Globe 999 vs Globe 999 National Edition,globe-999-vs-globe-999-national-edition_topic25529.html,Brahms,
Good Blade For Chinese Rubber,good-blade-for-chinese-rubber_topic25560.html,ohhgourami,
LF an old SADIUS,lf-an-old-sadius_topic25572.html,Ma Long,
best blade for tenergy 05,best-blade-for-tenergy-05_topic25541.html,scottymang,
"Acoustic + H3Pro + T05, headheavy?",acoustic-h3pro-t05-headheavy_topic25521.html,tansy007,
ALL+ or OFF blade?,all-or-off-blade_topic25546.html,Rich215,
Using what the pros don't?,using-what-the-pros-dont_topic25482.html,icontek,
Replacement Blade,replacement-blade_topic25549.html,cougar3219,
New racket suggestion...,new-racket-suggestion_topic25516.html,the_theologian,
Need a backhand rubber for Amultart,need-a-backhand-rubber-for-amultart_topic25513.html,729 FX,
Review: The Black Mystery and BTY Fastest Penhold,review-the-black-mystery-and-bty-fastest-penhold_topic24815.html,zwu168,
TMBS w7 with Hurricane,tmbs-w7-with-hurricane_topic25522.html,liang1983,
"Chinese rubber on tbs,maze",chinese-rubber-on-tbsmaze_topic25434.html,Nutriment6464,
bh rubber for boll zlf,bh-rubber-for-boll-zlf_topic25533.html,Andy_TT,
what short pips would work well on senkoh 5?,what-short-pips-would-work-well-on-senkoh-5_topic25476.html,okiduki,
I've got a problem with hurricane 2 bs,ive-got-a-problem-with-hurricane-2-bs_topic25492.html,beeray1,
Equipment worth to buy in China,equipment-worth-to-buy-in-china_topic25471.html,tt_maniac,
What to put on my BH?,what-to-put-on-my-bh_topic25496.html,Ritkuro,
CALLING ALL GLOBE RUBBER PEOPLE,calling-all-globe-rubber-people_topic25483.html,dragon kid,
Keyshot light & Maze off,keyshot-light-maze-off_topic25493.html,muley39,
Avalox Blue Thunder blades vs Acoustic,avalox-blue-thunder-blades-vs-acoustic_topic25448.html,doraemon,
TBALC VS M.MAZE,tbalc-vs-m-maze_topic25505.html,speedy,
One minute review: Refoma 2.2 on Appelgren Allplay,one-minute-review-refoma-2-2-on-appelgren-allplay_topic25300.html,dauntless,
Yasaka Xtend Range,yasaka-xtend-range_topic25439.html,Dafydd393,
T05 red'n'black. What are the differences?,t05-rednblack-what-are-the-differences_topic25495.html,RoosterDragon,
Killerspin,killerspin_topic25494.html,mdjenders,
Very Soft Rubber?,very-soft-rubber_topic25432.html,pingpongrob,
What is toshio tasaki's equipment?,what-is-toshio-tasakis-equipment_topic25499.html,liXiao,
How do you decide on what is the ideal setup?,how-do-you-decide-on-what-is-the-ideal-setup_topic25500.html,bozbrisvegas,
Help with rubber,help-with-rubber_topic25481.html,Totoro,
LF used antispin rubber,lf-used-antispin-rubber_topic25388.html,taplin,
Hurricane 3,hurricane-3_topic25454.html,cagaragesales,
Gewo Target air Tec ultra klick vs Nimbus Sound,gewo-target-air-tec-ultra-klick-vs-nimbus-sound_topic25464.html,Skyline,
review of zlf,review-of-zlf_topic25463.html,nickkjy,
Difference between red and black Hurricane 3,difference-between-red-and-black-hurricane-3_topic25440.html,Rack,
Andro Plasma380 vs. Nimbus Soft,andro-plasma380-vs-nimbus-soft_topic25407.html,fr552,
What glue do you use?,what-glue-do-you-use_topic25435.html,bbkon,
E-Lize detects Haifu Oil,elize-detects-haifu-oil_topic25420.html,NoFootwork,
Stiga and Yasaka?,stiga-and-yasaka_topic25429.html,bleachfan92,
Racket advice for USATT 1300 player,racket-advice-for-usatt-1300-player_topic25295.html,Cactus,
Easiest glue to peel?,easiest-glue-to-peel_topic25401.html,wturber,
Inverted rubbers to be banned?,inverted-rubbers-to-be-banned_topic25391.html,snapa,
alesei1980,alesei1980_topic25442.html,JimT,
Any opinions for STW blades?,any-opinions-for-stw-blades_topic25426.html,LittleFish.Net,
Discontinued Blade....,discontinued-blade_topic25416.html,Wawaicetea123,
Review: Nittaku Narucross Ex Hard 2.2mm,review-nittaku-narucross-ex-hard-2-2mm_topic24408.html,tansy007,
Darker VLON - S,darker-vlon-s_topic25425.html,charlesj,
Sriver G2,sriver-g2_topic25430.html,LOOPMEISTER,
Contact details of Whale.,contact-details-of-whale_topic25400.html,lilactime031,
viscaria + sriver g2 max + sriver g2 max,viscaria-sriver-g2-max-sriver-g2-max_topic25423.html,Jubasticow,
Home Tuning,home-tuning_topic25127.html,pongcrazy,
Avalox Blue thunder 777 - Weight issue?,avalox-blue-thunder-777-weight-issue_topic25347.html,zrrbiteDK,
rubbers for BTY Oh Sang Eun,rubbers-for-bty-oh-sang-eun_topic25406.html,scottymang,
"Updated TSP Real :Tenergy 05, TSP Real, Roxon 450",updated-tsp-real-tenergy-05-tsp-real-roxon-450_topic21792.html,dragon kid,
Haifu White Shark II,haifu-white-shark-ii_topic25399.html,AZNpenholdloop,
Maze Blade versions,maze-blade-versions_topic25418.html,scottymang,
Which rubber for Thick 1 Ply Hinoki JPEN?,which-rubber-for-thick-1-ply-hinoki-jpen_topic25345.html,wealthweb,
Palio Blades,palio-blades_topic25415.html,haggisv,
http://www.tabletennis.com.my/,http-www-tabletennis-com-my_topic25367.html,grubbafan,
Sponge of JUIC Rubber,sponge-of-juic-rubber_topic25397.html,haggisv,
Rubbers and generating heavy topspin?,rubbers-and-generating-heavy-topspin_topic25382.html,Cyrilix,
Long Pips & Anti-Spin To be Banned?,long-pips-antispin-to-be-banned_topic25318.html,Speedplay,
new joola rubbers,new-joola-rubbers_topic25384.html,Skyline,
Boost TS and Boost TX,boost-ts-and-boost-tx_topic25366.html,metalone,
[Asaomi] Nittaku Narucross EX (soft),asaomi-nittaku-narucross-ex-soft_topic23664.html,Asaomi,
Platin or Platin Soft on Yasaka Soft Carbon?,platin-or-platin-soft-on-yasaka-soft-carbon_topic25363.html,Leshxa,
What other blade is close to bty photino,what-other-blade-is-close-to-bty-photino_topic25333.html,pingpongrob,
web site,web-site_topic25379.html,yutoumanman,
Which company makes the your favorite handle?,which-company-makes-the-your-favorite-handle_topic24506.html,ThaiLe,
Regular VOC glue (not speed glue),regular-voc-glue-not-speed-glue_topic25374.html,doraemon,
Rubbers for Jonyer Hinoki,rubbers-for-jonyer-hinoki_topic25370.html,phantagarow,
Suggestions for 1 ply hinoki j-pen +short pips,suggestions-for-1-ply-hinoki-jpen-short-pips_topic25361.html,chugun,
New DHS rubbers with New Name!,new-dhs-rubbers-with-new-name_topic25201.html,liXiao,
armstrong  attack  3m,armstrong-attack-3m_topic25364.html,hut8,
Butterlfy Bryce Power Sponge,butterlfy-bryce-power-sponge_topic25358.html,Boss1703,
DHS H3 and Skyline 3 National on ebay,dhs-h3-and-skyline-3-national-on-ebay_topic25331.html,rossicarbon,
Acoustic with custom Borko handle,acoustic-with-custom-borko-handle_topic16784.html,metalone,
VSG blades,vsg-blades_topic25344.html,DeathAngel,
HELP!,help_topic25351.html,yutoumanman,
IQUL - 40 or 42...,iqul-40-or-42_topic25349.html,the_theologian,
What rubber plays like Globe 999T,what-rubber-plays-like-globe-999t_topic25342.html,the_theologian,
ma lin go no 2. timo boll 10 points behind ma long,ma-lin-go-no-2-timo-boll-10-points-behind-ma-long_topic25339.html,asyraf,
Best blades for T05,best-blades-for-t05_topic25153.html,nathanso,
Anybody who speaks chinese?,anybody-who-speaks-chinese_topic25335.html,tuco,
What 3 paddles would you build to show off tech?,what-3-paddles-would-you-build-to-show-off-tech_topic25330.html,ohhgourami,
Custom Balsa-core Blades,custom-balsacore-blades_topic25277.html,offplay,
Bound+Speed+Sound=Roundell,bound-speed-soundroundell_topic25001.html,nittakuball,
Your New Setup for the Post Glue Ban Era?,your-new-setup-for-the-post-glue-ban-era_topic24983.html,joolafire,
729 Blades,729-blades_topic25283.html,the_theologian,
Yasaka Gatien Max Wood,yasaka-gatien-max-wood_topic25332.html,speedy,
most expensive blade and rubber..,most-expensive-blade-and-rubber_topic25285.html,rokphish,
What blade would you like to see on a journey?,what-blade-would-you-like-to-see-on-a-journey_topic25209.html,asyraf,
Which Timo Boll series would you buy?,which-timo-boll-series-would-you-buy_topic25215.html,Vivant,
What rubbers should I try? (W1 & K6),what-rubbers-should-i-try-w1-k6_topic25224.html,snapa,
Have you ever tried Yasaka Twoface blade?,have-you-ever-tried-yasaka-twoface-blade_topic25322.html,miguelitez,
rubber  thickness,rubber-thickness_topic25293.html,Swiff,
Spin: T05 vs BW2 vs old H3,spin-t05-vs-bw2-vs-old-h3_topic25124.html,charlesj,
BUTTERFLY REDUCES PRICE OF TENERGY,butterfly-reduces-price-of-tenergy_topic25290.html,saif,
Good rubbers for Photino,good-rubbers-for-photino_topic25304.html,lildudejds,
how rating changed wth changing eqpmnt : graphical,how-rating-changed-wth-changing-eqpmnt-graphical_topic25267.html,mdjenders,
Bty. Striver fx or Bty Striver fx powersponge?,bty-striver-fx-or-bty-striver-fx-powersponge_topic25266.html,tomtomny,
New Tacky Butterfly Rubber!!!!,new-tacky-butterfly-rubber_topic25282.html,Takadigi,
sponge  size,sponge-size_topic25292.html,hut8,
new stiga blades,new-stiga-blades_topic25286.html,Yakult,
BUTTERFLY  FIT  CHACK,butterfly-fit-chack_topic23548.html,asyraf,
timo boll T5000 question...,timo-boll-t5000-question_topic25274.html,speedy,
Free Chack V.S Rubber Cement V.S Dawai Glue,free-chack-v-s-rubber-cement-v-s-dawai-glue_topic22739.html,yearlytaxforms,
Sanwei new blade serie,sanwei-new-blade-serie_topic25279.html,mart1243,
My new discovery DHS TNT !!,my-new-discovery-dhs-tnt_topic25115.html,razortt,
light 729 rubbers,light-729-rubbers_topic25194.html,yogi_bear,
Chinese FH rubber that goes well with TBS ?,chinese-fh-rubber-that-goes-well-with-tbs_topic25235.html,Asaomi,
insoles,insoles_topic25263.html,Rich215,
Cornilleau tables,cornilleau-tables_topic25231.html,squiggle,
Limted chance to read this topic !!!,limted-chance-to-read-this-topic_topic25247.html,haggisv,
Nittaku RUTIS,nittaku-rutis_topic25241.html,whirlwind,
LF: an old used SADIUS,lf-an-old-used-sadius_topic25250.html,Ma Long,
IQUL,iqul_topic25210.html,caigichaduoc,
"Help needed, to all galaxy blades fan",help-needed-to-all-galaxy-blades-fan_topic24573.html,Nutriment6464,
my new t.t. shoes!(with pics),my-new-t-t-shoeswith-pics_topic25199.html,abshadow15,
Classic Discontinued Blades,classic-discontinued-blades_topic23364.html,loop2kill,
which 1-ply hinoki,which-1ply-hinoki_topic25097.html,sebas-aguirre,
Blade Recommendation Help,blade-recommendation-help_topic25217.html,squiggle,
Where to find cheap Donic clothes ???,where-to-find-cheap-donic-clothes_topic25227.html,Boss1703,
"Fuso Tokio, rubber manufacturer",fuso-tokio-rubber-manufacturer_topic25188.html,Stavros,
Holding on with Sweaty Hand....,holding-on-with-sweaty-hand_topic25095.html,Swiff,
Which Chinese Rubber for 1Ply Hinoki JPen?,which-chinese-rubber-for-1ply-hinoki-jpen_topic25213.html,tomtomny,
BWII Red Label,bwii-red-label_topic25211.html,mcd0nald,
Kreanga Aeros,kreanga-aeros_topic24271.html,Wawaicetea123,
Sriver L Power Sponge,sriver-l-power-sponge_topic25212.html,jpingchow123,
Jörgen Persson's blade?,jrgen-perssons-blade_topic25203.html,theman,
Yasaka,yasaka_topic25197.html,Rich215,
BLADES,blades_topic22892.html,holda,
"Earth, Uranus blades from Galaxy",earth-uranus-blades-from-galaxy_topic25182.html,Nutriment6464,
Ai Fukuhara OFF anyone?,ai-fukuhara-off-anyone_topic25163.html,speaquinox,
What racket do I choose?,what-racket-do-i-choose_topic25177.html,The Shakehander,
What's your favorite Chinese looping rubber,whats-your-favorite-chinese-looping-rubber_topic24823.html,bozbrisvegas,
Tenergy 64 Anyone Interested?,tenergy-64-anyone-interested_topic25133.html,petedogg629,
Best Blades for Tenergy 64.,best-blades-for-tenergy-64_topic25139.html,saif,
Dead Paddle,dead-paddle_topic24850.html,mdjenders,
does the T5000 suit chinese rubbers on FH?,does-the-t5000-suit-chinese-rubbers-on-fh_topic25102.html,speedy,
yes paste and tenergy.....,yes-paste-and-tenergy_topic25164.html,Halibass,
hurricane wl/viscaria,hurricane-wl-viscaria_topic25155.html,rokphish,
red h2 vs black h2,red-h2-vs-black-h2_topic25080.html,yearlytaxforms,
Timo Boll ALC - Limited Edition,timo-boll-alc-limited-edition_topic25129.html,ternglim,
Equipment questions,equipment-questions_topic25109.html,yogi_bear,
Closed: Galaxy/Yinhe Venus-1 and Venus-2,closed-galaxy-yinhe-venus1-and-venus2_topic25154.html,Rich215,
Boosters,boosters_topic25145.html,Hookshot,
LF used anti spin rubber,lf-used-anti-spin-rubber_topic25147.html,taplin,
Ma Lin Carbon or YEO?!,ma-lin-carbon-or-yeo_topic25110.html,minicd,
Schlager Carbon andro Equivalent?,schlager-carbon-andro-equivalent_topic25084.html,manuch,
Donic Ultra Senso Carbon V1,donic-ultra-senso-carbon-v1_topic25076.html,IAmI,
Rubbers for AVX J-aramid carbon please!,rubbers-for-avx-jaramid-carbon-please_topic25106.html,xavier7,
