id|comment_id|comment_text|entity1|entity2|aspect|direction
403|5f6c34b7220a4650ffffdbf2|Both Tenergy's are much spinnier than any Tensor I have used and have a much higher throw.|Butterfly-Tenergy|Tensor-rubbers|throw angle|l
404|5f6c34ef220a4650ffffdc16|ttrubberman rated Tenergy 05 to have more spin than H3... hmmm....|Butterfly-Tenergy-05|DHS-Hurricane-3|spin|g
405|5f6c34ef220a4650ffffdc16|Not too much adjustment, just that Tenergy feels bouncier than BWII, which feels like a 'traditional' Chinese rubber.|Butterfly-Tenergy|Chinese-rubbers|speed|g
406|5f6c3520220a4650ffffdc38|Mercury is tackier and slower, and has a slower Chinese sponge.|Galaxy-Mercury|Galaxy-Venus|speed|l
407|5f6c3520220a4650ffffdc38|Mercury is tackier and slower, and has a slower Chinese sponge.|Galaxy-Mercury|Galaxy-Venus|tackiness|g
408|5f6c3520220a4650ffffdc38|The Venus is only mildly tacky and has both a faster topsheet and a more springy Japanese sponge.The Superr Soft is slower but with more control.|Galaxy-Mercury|Galaxy-Venus|speed|g
409|5f6c3520220a4650ffffdc38|The Venus is only mildly tacky and has both a faster topsheet and a more springy Japanese sponge.The Superr Soft is slower but with more control.|Galaxy-Mercury|Galaxy-Venus|speed|l
410|5f6c3520220a4650ffffdc38|The Venus is only mildly tacky and has both a faster topsheet and a more springy Japanese sponge.The Superr Soft is slower but with more control.|Galaxy-Mercury|Galaxy-Venus|control|l
411|5f6c354e220a4650ffffdc54|T05 has lot more spin and speed is about same.|Butterfly-Bryce-Speed-FX|Butterfly-Tenergy-05|spin|l
412|5f6c354e220a4650ffffdc54|05 is much higher throw and for most people produces a lot more spin.|Butterfly-Bryce-Speed-FX|Butterfly-Tenergy-05|spin|l
413|5f6c354e220a4650ffffdc54|05 is much higher throw and for most people produces a lot more spin.|Butterfly-Bryce-Speed-FX|Butterfly-Tenergy-05|throw angle|l
414|5f6c3552220a4650ffffdc57|I still think Venus is softer than 39 and 42 deg Inspirit Quattro.|Donic-Quattro|Galaxy-Venus|hardness|g
415|5f6c35de220a4650ffffdcac|Well, last time I tried both of them, I felt T05 was slightly harder, faster and spinnier but with less dwell.|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|spin|l
416|5f6c35de220a4650ffffdcac|Well, last time I tried both of them, I felt T05 was slightly harder, faster and spinnier but with less dwell.|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|speed|l
417|5f6c35de220a4650ffffdcac|Well, last time I tried both of them, I felt T05 was slightly harder, faster and spinnier but with less dwell.|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|hardness|l
418|5f6c35de220a4650ffffdcac|It also threw a lot higher than Bryce Speed did.|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|throw angle|l
419|5f6c35e6220a4650ffffdcaf|"A wolf in sheep's clothingAt first, this rubber sheet may seem a modest development on the COPPA JO Gold from Jan-Ove Waldner, but as soon as it has been glued to the blade, this ""grenade"" sets an entirely new benchmark.- COPPA JO PLATIN is definitely the fastest and spiniest rubber in the FORMULA DONIC series with incorporated speed glue effect.- COPPA JO PLATIN develops extreme dynamics when playing slightly off from the table.- The sound and speed glue feeling of the COPPA JO PLATIN are in a class of their own.- The bounce of the ball with the COPPA JO PLATIN is both longer and higher and this improves control and increases speed.- The new top sheet, despite its enormous speed, allows good touch for short balls, spin, serves and returns.- The durability of COPPA JO PLATIN has been improved considerably.COPPA JO PLATIN is superior to its competitors in all important aspects."|Donic-Coppa-JO-Gold|Donic-Coppa-JO-Platin|throw angle|l
420|5f6c366a220a4650ffffdcff|Gold is a little faster, Tenergy is spinnier and has a much higher throw angle.|Butterfly-Tenergy|Tensor-rubbers|spin|g
421|5f6c366a220a4650ffffdcff|Gold is a little faster, Tenergy is spinnier and has a much higher throw angle.|Butterfly-Tenergy|Tensor-rubbers|speed|l
422|5f6c366a220a4650ffffdcff|Gold is a little faster, Tenergy is spinnier and has a much higher throw angle.|Butterfly-Tenergy|Tensor-rubbers|throw angle|g
423|5f6c366a220a4650ffffdcff|Tenergy felt A LOT heavier.|Butterfly-Tenergy|Tensor-rubbers|weight|g
424|5f6c36a1220a4650ffffdd24|I agree that Optimum MP is faster.|Stiga-Mendo-MP|Stiga-Optimum-MP|speed|l
425|5f6c36a1220a4650ffffdd24|I reckon the topsheets are almost identical, but the mendo mp sponge was a bit softer.|Stiga-Mendo-MP|Stiga-Optimum-MP|hardness|l
426|5f6c3787220a4650ffffddae|If Couga is Bryce speed (it's actually slightly faster), DSU is Sriver FX speed (though I think it's slightly slower; softer too).|Butterfly-Bryce-Speed|Butterfly-Sriver-FX|speed|g
427|5f6c3787220a4650ffffddae|If Couga is Bryce speed (it's actually slightly faster), DSU is Sriver FX speed (though I think it's slightly slower; softer too).|Butterfly-Bryce-Speed|Butterfly-Sriver-FX|speed|g
428|5f6c3787220a4650ffffddae|If Couga is Bryce speed (it's actually slightly faster), DSU is Sriver FX speed (though I think it's slightly slower; softer too).|Butterfly-Bryce-Speed|Butterfly-Sriver-FX|hardness|g
429|5f6c381d220a4650ffffde0b|Quattro was way slower than F1.|Donic-Desto-F1|Donic-Quattro|speed|g
430|5f6c381d220a4650ffffde0b|The Quattro topsheet is a lot thicker and firmer than the quattro, so I would think the feel would be quite differerent...|Donic-Desto-F2|Donic-Quattro|hardness|l
431|5f6c221d035f29fdaf67ffc2|I used to play with MX-S 1.9-2.0 mm on my FH before I started trying out hybrid rubbers.MX-S has the hardest sponge among the Evolution series (and thus is the heaviest one, I believe).|Tibhar-Evolution|Tibhar-Evolution-MX-S|hardness|l
432|5f6c221d035f29fdaf67ffc2|I used to play with MX-S 1.9-2.0 mm on my FH before I started trying out hybrid rubbers.MX-S has the hardest sponge among the Evolution series (and thus is the heaviest one, I believe).|Tibhar-Evolution|Tibhar-Evolution-MX-S|weight|g
433|5f6c270f6d99ef02106d72a4|I've tested my friend's Tenergy 80FX so in comparison with Mech-Tek it's similar but Tenergy is much more bouncy and faster.|Butterfly-Tenergy|Butterfly-Tenergy-80-FX|speed|g
434|5f6c27466d99ef02106d72c7|A couple more non tensor rubbers I have used that may work for you are:Xiom Musa 1.5/1.8 blackGewo return drive 1.7mm blackThe Musa is medium hard in feel with a lowish throw and low tack whilst the Gewo is a bit softer and slightly tacky.|Tensor-rubbers|Xiom-Musa|hardness|g
435|5f6c27c04272aba9ab7756a7|I changed from Baracuda to Tibhar Evolution MX-S and I can say that the spin is comparable if not better(MX-S is very spinny) and in terms of speed MX-S is much faster on my blade (which is a defensive blade(Joola Toni Hold White Spot)).But I must say that my technique is more suited for chinese type of rubbers so I just couldn't get the speed I needed from Baracuda.|Donic-Baracuda|Tibhar-Evolution-MX-S|speed|l
436|5f6c28d14272aba9ab77574c|The 05 fx has a softer sponge than the 05 so the 05 is a bit harder.|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|hardness|g
437|5f6c28d14272aba9ab77574c|The 05 fx has a softer sponge than the 05 so the 05 is a bit harder.|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|hardness|g
438|5f6c28d14272aba9ab77574c|I have found that the tenergy 80 feels a bit softer than the 05..|Butterfly-Tenergy-05|Butterfly-Tenergy-80|hardness|g
439|5f6c28d14272aba9ab77574c|The 05 fx has a softer sponge than the 05 so the 05 is a bit harder.|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|hardness|g
440|5f6c28d14272aba9ab77574c|The 05 fx has a softer sponge than the 05 so the 05 is a bit harder.|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|hardness|g
441|5f6c28d14272aba9ab77574c|I have found that the tenergy 80 feels a bit softer than the 05..|Butterfly-Tenergy-05|Butterfly-Tenergy-80|hardness|g
442|5f6c29804272aba9ab7757ad|tibhar genius sound (compared to for exemple andro rasant) :-lighter-softer-slower-higher arc topspin-not as good to block and flat hit-more feelingI combined genius sound with a blade that compensates for its weaknesses (flat hitting and blocking) and it played great on FH.|Andro-Rasant|Tibhar-Genius-Sound|speed|l
443|5f6c29804272aba9ab7757ad|tibhar genius sound (compared to for exemple andro rasant) :-lighter-softer-slower-higher arc topspin-not as good to block and flat hit-more feelingI combined genius sound with a blade that compensates for its weaknesses (flat hitting and blocking) and it played great on FH.|Andro-Rasant|Tibhar-Genius-Sound|hardness|l
444|5f6c29804272aba9ab7757ad|tibhar genius sound (compared to for exemple andro rasant) :-lighter-softer-slower-higher arc topspin-not as good to block and flat hit-more feelingI combined genius sound with a blade that compensates for its weaknesses (flat hitting and blocking) and it played great on FH.|Andro-Rasant|Tibhar-Genius-Sound|throw angle|g
445|5f6c29d24272aba9ab7757d9|But 10% slower than H3 Neo.729 Cream Transcend is soft for a Chinese rubber, softer than H3 Neo, 10% slower than H3 Neo, and at least 10% less spin than H3 Neo.But....I like both rubbers.|Chinese-rubbers|DHS-Hurricane-3|spin|g
446|5f6c29d24272aba9ab7757d9|But 10% slower than H3 Neo.729 Cream Transcend is soft for a Chinese rubber, softer than H3 Neo, 10% slower than H3 Neo, and at least 10% less spin than H3 Neo.But....I like both rubbers.|Chinese-rubbers|DHS-Hurricane-3|hardness|l
447|5f6c29d24272aba9ab7757d9|Moon pro is slower; it's just normal moon with tackier top.|Galaxy-Moon|Galaxy-Moon-Pro|speed|g
448|5f6c29d24272aba9ab7757d9|Moon pro is slower; it's just normal moon with tackier top.|Galaxy-Moon|Galaxy-Moon-Pro|tackiness|g
449|5f6c29fc4272aba9ab7757e9|The Sun on the W-6 felt faster than T05 on the Nexy Lissom did though.|Butterfly-Tenergy-05|Galaxy-Sun|speed|l
450|5f6c29fc4272aba9ab7757e9|The rubber was sensibly harder than tenergy, though softer than Hurricane 3.|Butterfly-Tenergy|DHS-Hurricane-3|hardness|l
451|5f6c29fc4272aba9ab7757e9|The spin seemed to be good, like tenergy (which by the way I find less spinny than Hurricane 3 or Globe 999, but I am going off topic).|Butterfly-Tenergy|DHS-Hurricane-3|spin|l
452|5f6c2ab27da9e46ccbe15482|M3 is soft, but it isn't as soft as R7Soft, and is punchier and more definite.|Donic-Bluefire-M3|Yasaka-Rakza-7-Soft|hardness|e
453|5f6c2ab27da9e46ccbe15482|Tibhar 5Q Sound (Power Update) is a bit softer, but shares a LOT of characteristics with T05-fx.|Butterfly-Tenergy-05-FX|Tibhar-5Q-Sound|hardness|g
454|5f6c2ab27da9e46ccbe15482|The Rakza felt mushy, way too soft and horrible compared to the harder more positive direct feeling 05-FX.|Butterfly-Tenergy-05-FX|Yasaka-Rakza|hardness|l
455|5f6c2ab27da9e46ccbe15482|The Rasant seemed to stay a bit lower on harder shots, so I'd probably call it a lower throw rubber than JP03 overall, but it's so, so close.|Andro-Rasant|Donic-Bluefire-JP-03|hardness|g
456|5f6c2ab27da9e46ccbe15482|The Rasant seemed to stay a bit lower on harder shots, so I'd probably call it a lower throw rubber than JP03 overall, but it's so, so close.|Andro-Rasant|Donic-Bluefire-JP-03|throw angle|l
457|5f6c2ab27da9e46ccbe15482|The Rasant seemed to stay a bit lower on harder shots, so I'd probably call it a lower throw rubber than JP03 overall, but it's so, so close.|Andro-Rasant|Donic-Bluefire-JP-03|throw angle|l
458|5f6c2acd7da9e46ccbe15493|Sriver also fits the characteristics you describe, albeit slower generally than bryce speed.|Butterfly-Bryce-Speed|Butterfly-Sriver|speed|g
459|5f6c2b127da9e46ccbe154b9|However it is quite a fast, spinny and high performance rubber, and comparing it to T05 is not too far fetched, as it does similarities.Short game - Moon is a little slower, deader and spinnier, partially due to the tacky of the moon.|Butterfly-Tenergy-05|Galaxy-Moon|spin|l
460|5f6c2b127da9e46ccbe154b9|However it is quite a fast, spinny and high performance rubber, and comparing it to T05 is not too far fetched, as it does similarities.Short game - Moon is a little slower, deader and spinnier, partially due to the tacky of the moon.|Butterfly-Tenergy-05|Galaxy-Moon|speed|g
461|5f6c2b127da9e46ccbe154b9|Both produces great kick on sidespin loops.Blocking - Moon is easier to block with, mainly due the lower catapult and less sensitivity to spin when the ball digs in.I found Moon to be more linear, whereas T05 generates more power and spin with less effort.|Butterfly-Tenergy-05|Galaxy-Moon|throw angle|g
462|5f6c2b127da9e46ccbe154b9|I do like the glue feel of the T05, but prefer the tacky topsheet and higher speed of the Moon.Comparing it to Thor's, I'd say I still like the Thor's better, as this also has a bit of that Tensor feel and has a higher arc, closer to T05.|Butterfly-Tenergy-05|Tensor-rubbers|throw angle|g
463|5f6c2b127da9e46ccbe154b9|The throw angle is higher then venus II, D. Acuda S2, and Palio Blitz.My current blade is 7ply hinoki with a mid-soft touch, not as soft as tanpan or speed 90..|Donic-Acuda-S2|Galaxy-Venus|hardness|g
464|5f6c2b127da9e46ccbe154b9|The throw angle is higher then venus II, D. Acuda S2, and Palio Blitz.My current blade is 7ply hinoki with a mid-soft touch, not as soft as tanpan or speed 90..|Donic-Acuda-S2|Galaxy-Venus|hardness|e
465|5f6c2bd07da9e46ccbe15528|I found Skyline TG3 Neo to be much easier to control than H3 Neo.|DHS-Hurricane-3|DHS-Skyline-TG3|control|l
466|5f6c2c647da9e46ccbe15584|Baracuda and S2 don't differ very much, but the Baracuda is somewhat spinner, while the S2 plays a bit flatter.|Donic-Acuda-S2|Donic-Baracuda|spin|l
467|5f6c2c8d7da9e46ccbe1559d|The old, non-tuned H2 with nearly 50° is maybe too firm nowadays without glue and away from the table; the standard H3 is about two degrees softer and approximately comparable with a selected, heavy Taiphoon Gold.I've never played such thick blades.|DHS-Hurricane-2|DHS-Hurricane-3|hardness|g
468|5f6c2ca77da9e46ccbe155ae|sponge Boost TP generating heavier topspin than T05 when I block them, time after time.|Butterfly-Tenergy-05|Stiga-Boost-TP|weight|l
469|5f6c2cca7da9e46ccbe155c6|And I couldn't get the speed out of it that I could with Hexer plus, which is much slower and less spinny than Rasant.|Andro-Hexer|Andro-Rasant|spin|l
470|5f6c2cca7da9e46ccbe155c6|And I couldn't get the speed out of it that I could with Hexer plus, which is much slower and less spinny than Rasant.|Andro-Hexer|Andro-Rasant|speed|l
471|5f6c2cdc7da9e46ccbe155ce|"I just find Rasant ""less not good"" .I also perceive it makes more spin than T05 when playing against them."|Andro-Rasant|Butterfly-Tenergy-05|spin|g
472|5f6c2cdd7da9e46ccbe155cf|M3 vs S3 (M3 - much more spin, tad more speed and control= everything improved)|Donic-Acuda-S3|Donic-Bluefire-M3|spin|l
473|5f6c2d397da9e46ccbe155fb|Try big slam 1.8 or Vario big slam which is a little slower.|Donic-Baracuda-Big-Slam|Donic-Vario-Big-Slam|speed|g
474|5f6c2d9c7da9e46ccbe15625|i havn`t tried it but just a suggestion, barracuda bigslam is a bit faster,spinnier, but slightly harder sponge than the vario bigslam|Donic-Baracuda-Big-Slam|Donic-Vario-Big-Slam|spin|g
475|5f6c2d9c7da9e46ccbe15625|i havn`t tried it but just a suggestion, barracuda bigslam is a bit faster,spinnier, but slightly harder sponge than the vario bigslam|Donic-Baracuda-Big-Slam|Donic-Vario-Big-Slam|speed|g
476|5f6c2d9c7da9e46ccbe15625|i havn`t tried it but just a suggestion, barracuda bigslam is a bit faster,spinnier, but slightly harder sponge than the vario bigslam|Donic-Baracuda-Big-Slam|Donic-Vario-Big-Slam|hardness|g
477|5f6c2d9c7da9e46ccbe15625|No default rubber, soft (35°), powerfull, with good control, very grippy...Quattro Formula is just a little bit faster than Vario BS, but more controlable and better for chops and pushes since Qf has the perfect dose of tension.|Donic-Quattro-Formula|Donic-Vario|speed|g
478|5f6c2d9c7da9e46ccbe15625|No default rubber, soft (35°), powerfull, with good control, very grippy...Quattro Formula is just a little bit faster than Vario BS, but more controlable and better for chops and pushes since Qf has the perfect dose of tension.|Donic-Quattro-Formula|Donic-Vario|control|l
479|5f6c2e757da9e46ccbe15648|My way of describing Rasant would be a similar speed to Roxon 450 with greater spin and better control.|Andro-Rasant|Andro-Roxon-450|control|l
480|5f6c2f447da9e46ccbe156b8|mercury II (37°) is a bit springy, higher and slower than H3 but equal (almost) on spin, but it does bottom out in a harder stroke.|DHS-Hurricane-3|Galaxy-Mercury-II|speed|g
481|5f6c2f447da9e46ccbe156b8|mercury II (37°) is a bit springy, higher and slower than H3 but equal (almost) on spin, but it does bottom out in a harder stroke.|DHS-Hurricane-3|Galaxy-Mercury-II|hardness|g
482|5f6c2f447da9e46ccbe156b8|mercury II (37°) is a bit springy, higher and slower than H3 but equal (almost) on spin, but it does bottom out in a harder stroke.|DHS-Hurricane-3|Galaxy-Mercury-II|throw angle|l
483|5f6c2f447da9e46ccbe156b8|topsheet in h3 is a lot harder and therefore less forgiving (if you don't brush thinly enough or with enough decision you will miss).also the sponge in h3 is harder.mercury 2 37 RED is much harder than 37 BLACK and less brittle.|DHS-Hurricane-3|Galaxy-Mercury-II|hardness|g
484|5f6c2f447da9e46ccbe156b8|The Mercury II is definitely bouncier, and when new it's tackier too.|DHS-Hurricane-3|Galaxy-Mercury-II|speed|l
485|5f6c2f447da9e46ccbe156b8|The Mercury II is definitely bouncier, and when new it's tackier too.|DHS-Hurricane-3|Galaxy-Mercury-II|tackiness|l
486|5f6c30267da9e46ccbe15746|had a good hit around with the Red Diamond on a Galaxy W6 blade.i take it the rubber needs a good break in unlike the xp/xt rubbers, as a simple bounce test showed that the ball clinged onto the rubber and died out very fast like it would with H3.so far counter hitting and blocking was very precise and easy with RD, rubber altogether felt quite hard, H3 hard if not harder, quite close to H2 then again if not more.. it felt quite tacky/sticky( fresh h3 or 729-05 have that feeling)but it didnt react to oncoming spin like H3 would the ball seemed to stay a lot lower kinda like H2 but not as viciousalso its quite heavy heavier than H3.it generated good spin, but it didnt come as naturally as it would have with xp/xt..will have to see what its like after it gets broken in proper, if it requires it that is.|DHS-Hurricane-2|DHS-Hurricane-3|hardness|l
487|5f6c30267da9e46ccbe15746|had a good hit around with the Red Diamond on a Galaxy W6 blade.i take it the rubber needs a good break in unlike the xp/xt rubbers, as a simple bounce test showed that the ball clinged onto the rubber and died out very fast like it would with H3.so far counter hitting and blocking was very precise and easy with RD, rubber altogether felt quite hard, H3 hard if not harder, quite close to H2 then again if not more.. it felt quite tacky/sticky( fresh h3 or 729-05 have that feeling)but it didnt react to oncoming spin like H3 would the ball seemed to stay a lot lower kinda like H2 but not as viciousalso its quite heavy heavier than H3.it generated good spin, but it didnt come as naturally as it would have with xp/xt..will have to see what its like after it gets broken in proper, if it requires it that is.|DHS-Hurricane-2|DHS-Hurricane-3|weight|g
488|5f6c30267da9e46ccbe15746|had a good hit around with the Red Diamond on a Galaxy W6 blade.i take it the rubber needs a good break in unlike the xp/xt rubbers, as a simple bounce test showed that the ball clinged onto the rubber and died out very fast like it would with H3.so far counter hitting and blocking was very precise and easy with RD, rubber altogether felt quite hard, H3 hard if not harder, quite close to H2 then again if not more.. it felt quite tacky/sticky( fresh h3 or 729-05 have that feeling)but it didnt react to oncoming spin like H3 would the ball seemed to stay a lot lower kinda like H2 but not as viciousalso its quite heavy heavier than H3.it generated good spin, but it didnt come as naturally as it would have with xp/xt..will have to see what its like after it gets broken in proper, if it requires it that is.|DHS-Hurricane-2|DHS-Hurricane-3|throw angle|g
489|5f6c307b7da9e46ccbe1577f|And H2 is clearly harder for opponents to deal with; a quality that's not often talked about when inverted rubber is being discussed (it has to do with H2's ball path and kick off the table, as well as its spin variations).H2 Neo's spin on serve is on par with T25, possibly even stronger.|Butterfly-Tenergy-25|DHS-Hurricane-2|hardness|l
490|5f6c3223220a4650ffffda62|Coming from mainly Chinese rubbers, I've used to having to generate my own pace instead of getting a lot from the rubber, and the speed was quite good, easily faster than many Chinese rubbers, and probably only a little slower than t05.|Butterfly-Tenergy-05|Chinese-rubbers|speed|g
491|5f6c3223220a4650ffffda62|Coming from mainly Chinese rubbers, I've used to having to generate my own pace instead of getting a lot from the rubber, and the speed was quite good, easily faster than many Chinese rubbers, and probably only a little slower than t05.|Butterfly-Tenergy-05|Chinese-rubbers|speed|l
492|5f6c32c8220a4650ffffdacd|Hey Mon22, if your heart is set on Tenergy for BH, I personally like the slightly lower throw angle and more solid contact feel of T25 close to the table.|Butterfly-Tenergy|Butterfly-Tenergy-25|throw angle|l
493|5f6c32c8220a4650ffffdacd|Hey Mon22, if your heart is set on Tenergy for BH, I personally like the slightly lower throw angle and more solid contact feel of T25 close to the table.|Butterfly-Tenergy|Butterfly-Tenergy-25|throw angle|l
494|5f6c32c8220a4650ffffdacd|T64 is supposed to be softest and fastest of the bunch, but less spinny than T05.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|spin|g
495|5f6c33fd220a4650ffffdb86|Interesting...I actually found T05 easier to control than Hexer...|Andro-Hexer|Butterfly-Tenergy-05|control|l
496|5f6c350b220a4650ffffdc29|I would go with the G2-FX, but just because its softer, so its easier a looping game, Bryce its way to hard I think.|Butterfly-Bryce|Butterfly-Sriver-G2-FX|hardness|g
497|5f6c350b220a4650ffffdc29|Comparing it to G2FX it has LESS spin.|Butterfly-Bryce|Butterfly-Sriver-G2-FX|spin|g
498|5f6c35af220a4650ffffdc8d|I may have got a dud sheet of Venus perhaps, but I thought Mars was a bit faster than Venus and a better feel.|Galaxy-Mars|Galaxy-Venus|speed|g
499|5f6c35de220a4650ffffdcac|Well, last time I tried both of them, I felt T05 was slightly harder, faster and spinnier but with less dwell.|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|spin|l
500|5f6c35de220a4650ffffdcac|Well, last time I tried both of them, I felt T05 was slightly harder, faster and spinnier but with less dwell.|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|speed|l
501|5f6c35de220a4650ffffdcac|Well, last time I tried both of them, I felt T05 was slightly harder, faster and spinnier but with less dwell.|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|hardness|l
502|5f6c35de220a4650ffffdcac|It also threw a lot higher than Bryce Speed did.|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|throw angle|l
503|5f6c3675220a4650ffffdd06|You're not saying it's a clone of H2 because it's not even close to H2  It plays more like H3, but the nano sponge is softer - I guess it's a lot closer to H3 #19.|DHS-Hurricane-2|DHS-Hurricane-3|hardness|g
504|5f6c3790220a4650ffffddb3|I'd say those hard tensors are maybe 10-15% faster than unglued bryce,hammond at best.|Butterfly-Bryce|Tensor-rubbers|speed|l
505|5f6c3790220a4650ffffddb3|And I haven't had another hit with the Bryce Speed until recently (due to its high price), but I'm once again certain that BS is as fast, if not faster than 470 and the JO Gold.|Butterfly-Bryce-Speed|Donic-Coppa-JO-Gold|speed|g
506|5f711669b1b817bd70ba3f59|   rakza 7 soft is much softer than fxp but i find the rakza 7 soft easier to produce spin than fxp.|Tibhar-Evolution-FX-P|Yasaka-Rakza-7-Soft|hardness|g
507|5f711669b1b817bd70ba3f59|Fxp is mich more durable.|Tibhar-Evolution-FX-P|Yasaka-Rakza-7-Soft|durability|g
508|5f711697b1b817bd70ba3f69|I have tried the MX-P 50 and for sure it does have less spin than the tenergy.|Butterfly-Tenergy|Tibhar-Evolution-MX-P-50|spin|g
509|5f711697b1b817bd70ba3f69|I have used MX-P in the past and do remember it does have a lower life span than Tenergy since it is factory tuned and Tenergy is not.|Butterfly-Tenergy|Tibhar-Evolution-MX-P|throw angle|g
510|5f711697b1b817bd70ba3f69|   I have seem both videos actually and feel that the normal MX-P should have more spin than the MX-P 50.|Tibhar-Evolution-MX-P|Tibhar-Evolution-MX-P-50|spin|g
511|5f711697b1b817bd70ba3f69|Due to the harder sponge, there is less dwell with the MX-P 50 so it just shoots off your racket fast.|Butterfly-Tenergy-05-Hard|Tibhar-Evolution-MX-P-50|hardness|g
512|5f711697b1b817bd70ba3f69|   The difference in spin between mx-p and mx-p50 is not really huge, it's just that mxp50 feels slightly more stable on higher effort strokes with quicker arm speed, basically if you've felt like the ball slightly slips orrr doesn't grip well on the reg mx-p, then mx-p 50 would do a lot better on those strokes.|Tibhar-Evolution-MX-P|Tibhar-Evolution-MX-P-50|speed|l
513|5f711697b1b817bd70ba3f69|   The difference in spin between mx-p and mx-p50 is not really huge, it's just that mxp50 feels slightly more stable on higher effort strokes with quicker arm speed, basically if you've felt like the ball slightly slips orrr doesn't grip well on the reg mx-p, then mx-p 50 would do a lot better on those strokes.|Tibhar-Evolution-MX-P|Tibhar-Evolution-MX-P-50|throw angle|l
514|5f711697b1b817bd70ba3f69|The low throw along with the added stability let's you really swing with more confidence and hence in practice, you can get more spin with mx-p50 on most loop drive type of shots, whereas reg mx-p will feel  a bit spinnier (not really a big advantage) on counter type shots.|Tibhar-Evolution-MX-P|Tibhar-Evolution-MX-P-50|spin|g
515|5f7117d5b1b817bd70ba403c|So if somehow he neo blue sponge were to be unavailable at one point Sanwei would be my back up or Dianchi super D which is a slightly slower rubber of h3 neo|DHS-Hurricane-3|DHS-Hurricane-8|speed|g
516|5f7117d5b1b817bd70ba403c|So if somehow he neo blue sponge were to be unavailable at one point Sanwei would be my back up or Dianchi super D which is a slightly slower rubber of h3 neo|DHS-Hurricane-3|DHS-Hurricane-8|speed|g
517|5f711843b1b817bd70ba4070|Harder compared to ESN 50, so it is slower on slow and mid gears.|Butterfly-Dignics-05|ESN-rubbers|speed|g
518|5f711843b1b817bd70ba4070|Harder compared to ESN 50, so it is slower on slow and mid gears.|Butterfly-Dignics-05|ESN-rubbers|hardness|g
519|5f711843b1b817bd70ba4070|I found T05H a little bit faster at mid range compared to NXX53.In my opinion, 53 ESN rubbers or T05H are for 2 type of players:- High level players and profissionals that need a very hard and fast rubbers that suports their powerfull strokes and some layers of booster- Amateurs that prefer very hard rubbers that can be better controled close to the table compared to more lively ESN rubbers around 48-50Âº or Tenergy original series.Just because these hard rubbers can be very powerfull in right hands or very controled on lower skilled hands.|Butterfly-Tenergy|ESN-rubbers|control|l
520|5f711843b1b817bd70ba4070|I found T05H a little bit faster at mid range compared to NXX53.In my opinion, 53 ESN rubbers or T05H are for 2 type of players:- High level players and profissionals that need a very hard and fast rubbers that suports their powerfull strokes and some layers of booster- Amateurs that prefer very hard rubbers that can be better controled close to the table compared to more lively ESN rubbers around 48-50Âº or Tenergy original series.Just because these hard rubbers can be very powerfull in right hands or very controled on lower skilled hands.|Butterfly-Tenergy|ESN-rubbers|throw angle|l
521|5f711843b1b817bd70ba4070|As for the softer stuff ESN is better .|Butterfly-Dignics-05|ESN-rubbers|hardness|l
522|5f71188ab1b817bd70ba40a9|The Nittaku sponge, in comparison, is more lively.My both sheets of H3 Pro Blue were quite slow to begin with.|DHS-Hurricane-3|Sanwei-Target-Pro-Blue|speed|g
523|5f71189eb1b817bd70ba40b0| I tried MX-S and it is not a simply harder MX-P.|Tibhar-Evolution-MX-P|Tibhar-Evolution-MX-S|hardness|l
524|5f711b22f69183b04698a0d0|I don't weigh my rubbers, but D05 seems heavier to me than either type of T05.|Butterfly-Dignics-05|Butterfly-Tenergy-05|weight|g
525|5f711d29fda380972b4f840f|Downside for Rhyzm compared to MX-P is less spin on the open up, serves etc.|JOOLA-Rhyzm|Tibhar-Evolution-MX-P|spin|g
526|5f711d37fda380972b4f8419|   the good thing about G1 is that it lasts longer than any of the top 5, and does not take humidity much and it happens that is far better for the plastic ball than any tenergy, it has a very high throw full of spin but slower than mxp tenergy wich is so good that it can be played with any blade from all 5 wood to carbon blasters which is not the case of tenergy mxp or rasznter.|Butterfly-Tenergy|Tibhar-Evolution-MX-P|speed|l
527|5f711d66fda380972b4f843a|T05fx have much control and is very little slower than T80fx.|Butterfly-Tenergy-05-FX|Butterfly-Tenergy-80|speed|l
